;jor;coach;system;teamid
0;1;Lucas Pusineri;4-4-2;14554
1;2;Lucas Pusineri;4-4-2;14554
2;3;Lucas Pusineri;4-4-2;14554
3;4;Lucas Pusineri;4-4-2;14554
4;5;Lucas Pusineri;4-4-2;14554
5;6;Lucas Pusineri;4-4-2;14554
6;7;Lucas Pusineri;4-4-2;14554
7;8;Lucas Pusineri;4-4-2;14554
8;9;Lucas Pusineri;4-4-2;14554
9;10;Lucas Pusineri;4-4-2;14554
10;11;Lucas Pusineri;4-4-2;14554
11;12;Lucas Pusineri;4-4-2;14554
12;13;Lucas Pusineri;4-4-2;14554
13;14;Lucas Pusineri;4-4-2;14554
14;15;Lucas Pusineri;4-4-2;14554
15;16;Lucas Pusineri;4-4-2;14554
16;17;Lucas Pusineri;4-4-2;14554
17;18;Lucas Pusineri;4-4-2;14554
18;19;Lucas Pusineri;4-4-2;14554
19;20;Lucas Pusineri;4-4-2;14554
20;21;Lucas Pusineri;4-4-2;14554
21;22;Lucas Pusineri;4-4-2;14554
22;23;Lucas Pusineri;4-4-2;14554
23;24;Lucas Pusineri;4-4-2;14554
24;25;Lucas Pusineri;4-4-2;14554
25;26;Lucas Pusineri;4-4-2;14554
26;27;Lucas Pusineri;4-4-2;14554
