;jor;coach;system;teamid
0;1;Massimiliano Allegri;4-4-2;506
1;2;Massimiliano Allegri;4-3-1-2;506
2;3;Massimiliano Allegri;4-4-2;506
3;4;Massimiliano Allegri;4-4-2;506
4;5;Massimiliano Allegri;4-4-2;506
5;6;Massimiliano Allegri;4-4-2;506
6;7;Massimiliano Allegri;4-4-2;506
7;8;Massimiliano Allegri;4-4-2;506
8;9;Massimiliano Allegri;4-4-2;506
9;10;Massimiliano Allegri;4-4-2;506
10;11;Massimiliano Allegri;4-4-2;506
11;12;Massimiliano Allegri;4-4-2;506
12;13;Massimiliano Allegri;3-5-2;506
13;14;Massimiliano Allegri;4-4-2;506
14;15;Massimiliano Allegri;4-4-2;506
15;16;Massimiliano Allegri;4-2-3-1;506
16;17;Massimiliano Allegri;4-2-3-1;506
17;18;Massimiliano Allegri;4-3-3;506
18;19;Massimiliano Allegri;4-3-3;506
19;20;Massimiliano Allegri;4-3-3;506
20;21;Massimiliano Allegri;4-2-3-1;506
21;22;Massimiliano Allegri;4-4-1-1;506
22;23;Massimiliano Allegri;4-4-2;506
23;24;Massimiliano Allegri;4-3-3;506
24;25;Massimiliano Allegri;4-3-3;506
25;26;Massimiliano Allegri;4-3-1-2;506
26;27;Massimiliano Allegri;4-4-2;506
27;28;Massimiliano Allegri;3-5-2;506
28;29;Massimiliano Allegri;4-4-2;506
29;30;Massimiliano Allegri;4-4-2;506
30;31;Massimiliano Allegri;4-2-3-1;506
31;32;Massimiliano Allegri;4-4-2;506
32;33;Massimiliano Allegri;4-2-3-1;506
33;34;Massimiliano Allegri;4-4-2;506
34;35;Massimiliano Allegri;4-2-3-1;506
35;36;Massimiliano Allegri;4-3-3;506
36;37;Massimiliano Allegri;4-2-3-1;506
37;38;Massimiliano Allegri;3-5-2;506
