;jor;coach;system;teamid
0;1;Fabio Pecchia;4-2-3-1;2239
1;2;Fabio Pecchia;4-2-3-1;2239
2;3;Fabio Pecchia;4-2-3-1;2239
3;4;Fabio Pecchia;4-3-3;2239
4;5;Fabio Pecchia;4-2-3-1;2239
5;6;Fabio Pecchia;4-2-3-1;2239
6;7;Fabio Pecchia;4-2-3-1;2239
7;8;Fabio Pecchia;4-2-3-1;2239
8;9;Fabio Pecchia;4-2-3-1;2239
9;10;Fabio Pecchia;4-3-3;2239
10;11;Fabio Pecchia;4-3-3;2239
11;12;Fabio Pecchia;4-3-3;2239
12;13;Fabio Pecchia;4-2-3-1;2239
13;14;Fabio Pecchia;4-3-3;2239
14;15;Fabio Pecchia;4-2-3-1;2239
15;16;Fabio Pecchia;4-2-3-1;2239
16;17;Fabio Pecchia;4-2-3-1;2239
17;18;Fabio Pecchia;4-2-3-1;2239
18;19;Fabio Pecchia;4-2-3-1;2239
19;20;Fabio Pecchia;4-2-3-1;2239
20;21;Fabio Pecchia;4-2-3-1;2239
21;22;Fabio Pecchia;4-2-3-1;2239
22;23;Fabio Pecchia;4-2-3-1;2239
23;24;Fabio Pecchia;4-2-3-1;2239
24;25;Fabio Pecchia;4-2-3-1;2239
25;26;Fabio Pecchia;4-4-2;2239
26;27;Fabio Pecchia;4-2-3-1;2239
27;28;Fabio Pecchia;4-2-3-1;2239
28;29;Fabio Pecchia;4-2-3-1;2239
29;30;Fabio Pecchia;4-2-3-1;2239
30;31;Fabio Pecchia;4-2-3-1;2239
31;32;Fabio Pecchia;4-2-3-1;2239
32;33;Fabio Pecchia;4-2-3-1;2239
33;34;Fabio Pecchia;4-2-3-1;2239
34;35;Fabio Pecchia;4-2-3-1;2239
35;36;Fabio Pecchia;4-2-3-1;2239
36;37;Fabio Pecchia;4-2-3-1;2239
37;38;Fabio Pecchia;4-2-3-1;2239
