;jor;coach;system;teamid
0;1;Daniel Farke;4-3-3;1123
1;2;Daniel Farke;4-3-3;1123
2;3;Daniel Farke;4-1-4-1;1123
3;4;Daniel Farke;4-2-3-1;1123
4;5;Daniel Farke;4-3-3;1123
5;6;Daniel Farke;3-5-2;1123
6;7;Daniel Farke;3-5-2;1123
7;8;Daniel Farke;3-5-2;1123
8;9;Daniel Farke;3-5-2;1123
9;10;Daniel Farke;3-4-1-2;1123
10;11;Daniel Farke;4-2-3-1;1123
11;12;Dean Smith;4-1-4-1;1123
12;13;Dean Smith;4-3-3;1123
13;14;Dean Smith;4-1-4-1;1123
14;15;Dean Smith;3-5-2;1123
15;16;Dean Smith;4-1-4-1;1123
16;17;Dean Smith;4-2-3-1;1123
17;18;Dean Smith;4-4-2;1123
18;19;Dean Smith;4-3-3;1123
19;20;Dean Smith;4-2-3-1;1123
20;21;Dean Smith;4-1-4-1;1123
21;22;Dean Smith;4-4-2;1123
22;23;Dean Smith;4-4-2;1123
23;24;Dean Smith;4-4-2;1123
24;25;Dean Smith;4-3-3;1123
25;26;Dean Smith;4-3-3;1123
26;27;Dean Smith;4-1-4-1;1123
27;28;Dean Smith;4-1-4-1;1123
28;29;Dean Smith;4-3-3;1123
29;30;Dean Smith;5-3-2;1123
30;31;Dean Smith;4-3-1-2;1123
31;32;Dean Smith;4-2-3-1;1123
32;33;Dean Smith;4-2-3-1;1123
33;34;Dean Smith;4-3-3;1123
34;35;Dean Smith;4-2-3-1;1123
35;36;Dean Smith;4-2-3-1;1123
36;37;Dean Smith;3-5-2;1123
37;38;Dean Smith;5-4-1;1123
