;jor;coach;system;teamid
0;1;Michel;5-3-2;3709
1;2;Michel;4-4-2;3709
2;3;Michel;4-4-2;3709
3;4;Michel;4-4-2;3709
4;5;Michel;4-2-3-1;3709
5;6;Michel;5-3-2;3709
6;7;Michel;3-5-2;3709
7;8;Michel;4-3-3;3709
8;9;Quique Sánchez Flores;4-4-1-1;3709
9;10;Quique Sánchez Flores;4-2-3-1;3709
10;11;Quique Sánchez Flores;4-4-2;3709
11;12;Quique Sánchez Flores;5-3-2;3709
12;13;Quique Sánchez Flores;5-3-2;3709
13;14;Quique Sánchez Flores;5-3-2;3709
14;15;Quique Sánchez Flores;5-3-2;3709
15;16;Quique Sánchez Flores;3-5-2;3709
16;17;Quique Sánchez Flores;5-3-2;3709
17;18;Quique Sánchez Flores;5-3-2;3709
18;19;Quique Sánchez Flores;5-3-2;3709
19;20;Quique Sánchez Flores;5-3-2;3709
20;21;Quique Sánchez Flores;5-3-2;3709
21;22;Quique Sánchez Flores;5-3-2;3709
22;23;Quique Sánchez Flores;5-3-2;3709
23;24;Quique Sánchez Flores;5-3-2;3709
24;25;Quique Sánchez Flores;5-3-2;3709
25;26;Quique Sánchez Flores;5-3-2;3709
26;27;Quique Sánchez Flores;3-5-2;3709
27;28;Quique Sánchez Flores;5-3-2;3709
28;29;Quique Sánchez Flores;5-3-2;3709
29;30;Quique Sánchez Flores;3-5-2;3709
30;31;Quique Sánchez Flores;5-3-2;3709
31;32;Quique Sánchez Flores;5-3-2;3709
32;33;Quique Sánchez Flores;5-3-2;3709
33;34;Quique Sánchez Flores;3-5-2;3709
34;35;Quique Sánchez Flores;3-5-2;3709
35;36;Quique Sánchez Flores;5-3-2;3709
36;37;Quique Sánchez Flores;5-3-2;3709
37;38;Quique Sánchez Flores;5-3-2;3709
