;jor;coach;system;teamid
0;1;Erol Bulut;3-1-4-2;2832
1;2;Erol Bulut;3-1-4-2;2832
2;3;Erol Bulut;3-5-2;2832
3;4;Erol Bulut;4-2-3-1;2832
4;5;Erol Bulut;4-3-3;2832
5;6;Erol Bulut;4-3-3;2832
6;7;Erol Bulut;4-2-3-1;2832
7;8;Erol Bulut;4-2-3-1;2832
8;9;Erol Bulut;4-2-3-1;2832
9;10;Erol Bulut;4-2-3-1;2832
10;11;Erol Bulut;3-1-4-2;2832
11;12;Erol Bulut;3-1-4-2;2832
12;13;Erol Bulut;3-1-4-2;2832
13;14;Erol Bulut;3-1-4-2;2832
14;15;Erol Bulut;3-1-4-2;2832
15;16;Erol Bulut;4-2-3-1;2832
16;17;Erol Bulut;3-1-4-2;2832
17;18;Erol Bulut;3-1-4-2;2832
18;19;Erol Bulut;3-1-4-2;2832
19;20;Erol Bulut;3-1-4-2;2832
20;21;Erol Bulut;3-1-4-2;2832
21;22;Erol Bulut;3-1-4-2;2832
22;23;Erol Bulut;3-5-2;2832
23;24;Erol Bulut;3-1-4-2;2832
24;25;Erol Bulut;3-1-4-2;2832
25;26;Erol Bulut;3-1-4-2;2832
26;27;Erol Bulut;3-1-4-2;2832
27;28;Erol Bulut;3-1-4-2;2832
28;29;Erol Bulut;3-1-4-2;2832
29;30;Erol Bulut;3-1-4-2;2832
30;31;Erol Bulut;3-5-2;2832
31;32;Erol Bulut;3-1-4-2;2832
32;33;Erol Bulut;3-1-4-2;2832
33;34;Erol Bulut;3-1-4-2;2832
34;35;Erol Bulut;3-4-3;2832
35;36;Erol Bulut;3-4-3;2832
36;37;Erol Bulut;4-2-3-1;2832
37;38;Erol Bulut;4-1-4-1;2832
