;jor;coach;system;teamid
0;1;Leonardo Madelón;4-4-2;4673
1;2;Leonardo Madelón;4-4-2;4673
2;3;Leonardo Madelón;4-2-3-1;4673
3;4;Leonardo Madelón;4-4-2;4673
4;5;Leonardo Madelón;4-4-2;4673
5;6;Leonardo Madelón;4-4-2;4673
6;7;Leonardo Madelón;4-4-2;4673
7;8;Leonardo Madelón;4-4-2;4673
8;9;Leonardo Madelón;4-4-2;4673
9;10;Leonardo Madelón;4-4-2;4673
10;11;Leonardo Madelón;4-4-2;4673
11;12;Leonardo Madelón;4-4-2;4673
12;13;Leonardo Madelón;4-4-2;4673
13;14;Leonardo Madelón;4-4-2;4673
14;15;Leonardo Madelón;4-4-2;4673
15;16;Leonardo Madelón;4-4-2;4673
16;17;Leonardo Madelón;4-4-2;4673
17;18;Leonardo Madelón;4-4-2;4673
18;19;Leonardo Madelón;4-4-2;4673
19;20;Leonardo Madelón;4-4-2;4673
20;21;Leonardo Madelón;4-4-2;4673
21;22;Leonardo Madelón;4-4-2;4673
22;23;Leonardo Madelón;4-4-2;4673
23;24;Leonardo Madelón;4-4-2;4673
24;25;Leonardo Madelón;4-4-2;4673
25;26;Leonardo Madelón;4-4-2;4673
26;27;Leonardo Madelón;4-4-2;4673
