;jor;coach;system;teamid
0;1;Cuco Ziganda;4-3-3;2497
1;2;Cuco Ziganda;4-1-4-1;2497
2;3;Cuco Ziganda;4-3-3;2497
3;4;Cuco Ziganda;4-4-2;2497
4;5;Cuco Ziganda;4-4-2;2497
5;6;Cuco Ziganda;4-4-2;2497
6;7;Cuco Ziganda;4-4-2;2497
7;8;Cuco Ziganda;4-4-2;2497
8;9;Cuco Ziganda;4-4-2;2497
9;10;Cuco Ziganda;4-2-3-1;2497
10;11;Cuco Ziganda;4-2-3-1;2497
11;12;Cuco Ziganda;4-4-2;2497
12;13;Cuco Ziganda;4-4-2;2497
13;14;Cuco Ziganda;4-4-2;2497
14;15;Cuco Ziganda;4-4-2;2497
15;16;Cuco Ziganda;4-4-2;2497
16;17;Cuco Ziganda;4-4-2;2497
17;18;Cuco Ziganda;4-4-2;2497
18;19;Cuco Ziganda;4-4-2;2497
19;20;Cuco Ziganda;4-3-3;2497
20;21;Cuco Ziganda;4-3-3;2497
21;22;Cuco Ziganda;4-4-2;2497
22;23;Cuco Ziganda;4-4-2;2497
23;24;Cuco Ziganda;4-4-2;2497
24;25;Cuco Ziganda;4-4-2;2497
25;26;Cuco Ziganda;4-4-2;2497
26;27;Cuco Ziganda;4-4-2;2497
27;28;Cuco Ziganda;3-4-3;2497
28;29;Cuco Ziganda;4-4-2;2497
29;30;Cuco Ziganda;4-3-3;2497
30;31;Cuco Ziganda;4-3-3;2497
31;32;Cuco Ziganda;3-4-3;2497
32;33;Cuco Ziganda;4-4-2;2497
33;34;Cuco Ziganda;4-2-3-1;2497
34;35;Cuco Ziganda;4-4-2;2497
35;36;Cuco Ziganda;4-2-3-1;2497
36;37;Cuco Ziganda;4-2-3-1;2497
37;38;Cuco Ziganda;4-4-2;2497
38;39;Cuco Ziganda;4-4-2;2497
39;40;Cuco Ziganda;4-4-2;2497
40;41;Cuco Ziganda;4-4-2;2497
41;42;Cuco Ziganda;4-4-2;2497
