;jor;coach;system;teamid
0;1;Jens Härtel;4-2-3-1;30
1;2;Jens Härtel;4-1-4-1;30
2;3;Jens Härtel;4-2-3-1;30
3;4;Jens Härtel;4-2-3-1;30
4;5;Jens Härtel;5-4-1;30
5;6;Jens Härtel;4-2-3-1;30
6;7;Jens Härtel;4-2-3-1;30
7;8;Jens Härtel;4-1-4-1;30
8;9;Jens Härtel;4-2-3-1;30
9;10;Jens Härtel;4-3-3;30
10;11;Jens Härtel;3-3-3-1;30
11;12;Jens Härtel;4-3-3;30
12;13;Jens Härtel;4-2-3-1;30
13;14;Jens Härtel;4-2-3-1;30
14;15;Jens Härtel;4-3-3;30
15;16;Jens Härtel;4-3-3;30
16;17;Jens Härtel;4-2-3-1;30
17;18;Jens Härtel;4-2-3-1;30
18;19;Jens Härtel;4-2-3-1;30
19;20;Jens Härtel;4-2-3-1;30
20;21;Jens Härtel;4-2-3-1;30
21;22;Jens Härtel;4-2-3-1;30
22;23;Jens Härtel;4-3-3;30
23;24;Jens Härtel;4-2-3-1;30
24;25;Jens Härtel;4-3-3;30
25;26;Jens Härtel;4-3-3;30
26;27;Jens Härtel;4-3-3;30
27;28;Jens Härtel;3-4-1-2;30
28;29;Jens Härtel;3-4-1-2;30
29;30;Jens Härtel;4-2-3-1;30
30;31;Jens Härtel;4-2-3-1;30
31;32;Jens Härtel;4-1-4-1;30
32;33;Jens Härtel;4-1-4-1;30
33;34;Jens Härtel;3-5-2;30
