;jor;coach;system;teamid
0;1;Lolo Escobar;4-3-3;13222
1;2;Lolo Escobar;4-3-3;13222
2;3;Lolo Escobar;4-3-3;13222
3;4;Lolo Escobar;4-3-3;13222
4;5;Lolo Escobar;4-3-3;13222
5;6;Lolo Escobar;4-4-2;13222
6;7;Lolo Escobar;4-3-3;13222
7;8;Lolo Escobar;4-3-3;13222
8;9;Lolo Escobar;4-3-3;13222
9;10;Lolo Escobar;4-2-3-1;13222
10;11;Lolo Escobar;4-2-3-1;13222
11;12;Lolo Escobar;4-3-3;13222
12;13;Lolo Escobar;4-2-3-1;13222
13;14;Lolo Escobar;4-2-3-1;13222
14;15;Lolo Escobar;4-2-3-1;13222
15;16;Lolo Escobar;4-4-2;13222
16;17;Lolo Escobar;4-3-3;13222
17;18;Lolo Escobar;4-2-3-1;13222
18;19;Lolo Escobar;4-4-2;13222
19;20;Lolo Escobar;4-3-3;13222
20;21;Lolo Escobar;4-2-3-1;13222
21;22;Lolo Escobar;4-3-3;13222
22;23;Lolo Escobar;5-4-1;13222
23;24;Lolo Escobar;5-4-1;13222
24;25;Lolo Escobar;3-4-3;13222
25;26;Lolo Escobar;3-4-3;13222
26;27;Lolo Escobar;3-4-2-1;13222
27;28;Joseba Etxeberria;4-2-3-1;13222
28;29;Joseba Etxeberria;4-2-3-1;13222
29;30;Joseba Etxeberria;4-2-3-1;13222
30;31;Joseba Etxeberria;4-2-3-1;13222
31;32;Joseba Etxeberria;4-2-3-1;13222
32;33;Joseba Etxeberria;4-2-3-1;13222
33;34;Joseba Etxeberria;4-2-3-1;13222
34;35;Joseba Etxeberria;4-2-3-1;13222
35;36;Joseba Etxeberria;4-2-3-1;13222
36;37;Joseba Etxeberria;4-2-3-1;13222
37;38;Joseba Etxeberria;4-2-3-1;13222
38;39;Joseba Etxeberria;4-2-3-1;13222
39;40;Joseba Etxeberria;4-2-3-1;13222
40;41;Joseba Etxeberria;3-4-3;13222
41;42;Joseba Etxeberria;4-2-3-1;13222
