;jor;coach;system;teamid
0;1;Mihaita Ianovschi;4-4-1-1;41278
1;2;Mihaita Ianovschi;4-2-3-1;41278
2;3;Mihaita Ianovschi;4-2-3-1;41278
3;4;Mihaita Ianovschi;4-2-3-1;41278
4;5;Mihaita Ianovschi;4-2-3-1;41278
5;6;Mihaita Ianovschi;4-2-3-1;41278
6;7;Mihaita Ianovschi;4-2-3-1;41278
7;8;Mihaita Ianovschi;4-2-3-1;41278
8;9;Mihaita Ianovschi;4-2-3-1;41278
9;10;Mihaita Ianovschi;4-3-3;41278
10;11;Mihaita Ianovschi;4-4-1-1;41278
11;12;Mihaita Ianovschi;4-2-3-1;41278
12;13;Mihaita Ianovschi;4-2-3-1;41278
13;14;Mihaita Ianovschi;4-2-3-1;41278
14;15;Mihaita Ianovschi;4-2-3-1;41278
15;16;Mihaita Ianovschi;4-2-3-1;41278
16;17;Mihaita Ianovschi;4-4-1-1;41278
17;18;Mihaita Ianovschi;4-2-3-1;41278
18;19;Mihaita Ianovschi;4-2-3-1;41278
19;20;Mihaita Ianovschi;4-2-3-1;41278
20;21;Mihaita Ianovschi;4-4-1-1;41278
21;22;Mihaita Ianovschi;4-2-3-1;41278
22;23;Mihaita Ianovschi;4-3-3;41278
23;24;Andrei Prepelita;4-4-2;41278
24;25;Constantin Schumacher;3-5-2;41278
25;26;Constantin Schumacher;4-4-2;41278
26;27;Constantin Schumacher;4-2-3-1;41278
27;28;Constantin Schumacher;4-2-3-1;41278
28;29;0;4-2-3-1;41278
29;29;0;4-2-3-1;41278
