;jor;coach;system;teamid
0;1;Frank Kramer;4-3-1-2;10
1;2;Frank Kramer;4-3-1-2;10
2;3;Frank Kramer;4-4-2;10
3;4;Frank Kramer;4-2-3-1;10
4;5;Frank Kramer;4-2-3-1;10
5;6;Frank Kramer;4-2-3-1;10
6;7;Frank Kramer;4-2-3-1;10
7;8;Frank Kramer;3-4-2-1;10
8;9;Frank Kramer;3-4-1-2;10
9;10;Frank Kramer;3-1-4-2;10
10;11;Frank Kramer;4-2-3-1;10
11;12;Frank Kramer;4-2-3-1;10
12;13;Frank Kramer;4-2-3-1;10
13;14;Frank Kramer;4-2-3-1;10
14;15;Frank Kramer;4-2-3-1;10
15;16;Frank Kramer;4-4-2;10
16;17;Frank Kramer;4-2-3-1;10
17;18;Frank Kramer;4-3-3;10
18;19;Frank Kramer;4-2-3-1;10
19;20;Frank Kramer;4-3-3;10
20;21;Frank Kramer;4-2-3-1;10
21;22;Frank Kramer;4-3-3;10
22;23;Frank Kramer;4-2-3-1;10
23;24;Frank Kramer;4-2-3-1;10
24;25;Frank Kramer;4-2-3-1;10
25;26;Frank Kramer;4-2-3-1;10
26;27;Frank Kramer;4-2-3-1;10
27;28;Frank Kramer;4-2-3-1;10
28;29;Frank Kramer;4-2-3-1;10
29;30;Frank Kramer;4-2-3-1;10
30;31;Marco Kostmann;4-4-2;10
31;32;Marco Kostmann;4-2-3-1;10
32;33;Marco Kostmann;4-2-3-1;10
33;34;Marco Kostmann;4-2-3-1;10
