;jor;coach;system;teamid
0;1;Torsten Lieberknecht;4-2-3-1;105
1;2;Torsten Lieberknecht;3-5-2;105
2;3;Torsten Lieberknecht;4-4-2;105
3;4;Torsten Lieberknecht;4-4-2;105
4;5;Torsten Lieberknecht;4-4-2;105
5;6;Torsten Lieberknecht;4-4-2;105
6;7;Torsten Lieberknecht;4-4-2;105
7;8;Torsten Lieberknecht;4-4-2;105
8;9;Torsten Lieberknecht;4-4-2;105
9;10;Torsten Lieberknecht;4-4-2;105
10;11;Torsten Lieberknecht;4-4-2;105
11;12;Torsten Lieberknecht;4-4-2;105
12;13;Torsten Lieberknecht;4-4-2;105
13;14;Torsten Lieberknecht;4-4-2;105
14;15;Torsten Lieberknecht;4-4-2;105
15;16;Torsten Lieberknecht;4-4-2;105
16;17;Torsten Lieberknecht;4-4-2;105
17;18;Torsten Lieberknecht;4-4-2;105
18;19;Torsten Lieberknecht;4-4-2;105
19;20;Torsten Lieberknecht;4-4-2;105
20;21;Torsten Lieberknecht;4-4-2;105
21;22;Torsten Lieberknecht;4-4-2;105
22;23;Torsten Lieberknecht;4-2-3-1;105
23;24;Torsten Lieberknecht;4-4-2;105
24;25;Torsten Lieberknecht;4-4-2;105
25;26;Torsten Lieberknecht;4-4-2;105
26;27;Torsten Lieberknecht;4-4-2;105
27;28;Torsten Lieberknecht;4-4-2;105
28;29;Torsten Lieberknecht;4-4-2;105
29;30;Torsten Lieberknecht;4-4-2;105
30;31;Torsten Lieberknecht;4-1-4-1;105
31;32;Torsten Lieberknecht;4-4-2;105
32;33;Torsten Lieberknecht;4-4-2;105
33;34;Torsten Lieberknecht;3-4-1-2;105
