;jor;coach;system;teamid
0;1;Adrian Gula;4-2-3-1;422
1;2;Adrian Gula;4-2-3-1;422
2;3;Adrian Gula;4-2-3-1;422
3;4;Adrian Gula;4-2-3-1;422
4;5;Adrian Gula;4-3-3;422
5;6;Adrian Gula;4-3-3;422
6;7;Adrian Gula;4-3-3;422
7;8;Adrian Gula;4-3-3;422
8;9;Adrian Gula;4-3-3;422
9;10;Adrian Gula;4-2-3-1;422
10;11;Adrian Gula;3-5-2;422
11;12;Adrian Gula;3-4-2-1;422
12;13;Adrian Gula;4-2-3-1;422
13;14;Adrian Gula;4-1-4-1;422
14;15;Adrian Gula;4-3-3;422
15;16;Adrian Gula;4-1-4-1;422
16;17;Adrian Gula;4-1-4-1;422
17;18;Adrian Gula;4-1-4-1;422
18;19;Adrian Gula;4-1-4-1;422
19;20;Adrian Gula;4-2-3-1;422
20;21;Adrian Gula;4-2-3-1;422
21;22;Jerzy Brzeczek;4-2-3-1;422
22;23;Jerzy Brzeczek;4-2-3-1;422
23;24;Jerzy Brzeczek;4-2-3-1;422
24;25;Jerzy Brzeczek;4-2-3-1;422
25;26;Jerzy Brzeczek;4-2-3-1;422
26;27;Jerzy Brzeczek;4-3-3;422
27;28;Jerzy Brzeczek;4-3-3;422
28;29;Jerzy Brzeczek;4-2-3-1;422
29;30;Jerzy Brzeczek;4-2-3-1;422
30;31;Jerzy Brzeczek;4-2-3-1;422
31;32;Jerzy Brzeczek;4-2-3-1;422
32;33;Jerzy Brzeczek;4-2-3-1;422
33;34;Jerzy Brzeczek;4-2-3-1;422
