;jor;coach;system;teamid
0;1;Daniel Stendel;4-3-3;1159
1;2;Daniel Stendel;4-3-3;1159
2;3;Daniel Stendel;3-4-3;1159
3;4;Daniel Stendel;4-4-2;1159
4;5;Daniel Stendel;4-2-3-1;1159
5;6;Daniel Stendel;4-2-3-1;1159
6;7;Daniel Stendel;4-2-3-1;1159
7;8;Daniel Stendel;4-2-3-1;1159
8;9;Daniel Stendel;4-2-3-1;1159
9;10;Daniel Stendel;4-2-3-1;1159
10;11;Benoît Pedretti;3-4-2-1;1159
11;12;Benoît Pedretti;3-4-1-2;1159
12;13;Benoît Pedretti;4-1-4-1;1159
13;14;Benoît Pedretti;3-4-1-2;1159
14;15;Benoît Pedretti;3-4-1-2;1159
15;16;Benoît Pedretti;3-4-1-2;1159
16;17;Benoît Pedretti;3-5-2;1159
17;18;Benoît Pedretti;4-1-4-1;1159
18;19;Benoît Pedretti;3-5-2;1159
19;20;Albert Cartier;4-2-3-1;1159
20;21;Albert Cartier;4-2-3-1;1159
21;22;Albert Cartier;4-2-3-1;1159
22;23;Albert Cartier;5-3-2;1159
23;24;Albert Cartier;5-3-2;1159
24;25;Albert Cartier;5-3-2;1159
25;26;Albert Cartier;5-3-2;1159
26;27;Albert Cartier;5-3-2;1159
27;28;Albert Cartier;5-3-2;1159
28;29;Albert Cartier;3-4-1-2;1159
29;30;Albert Cartier;3-4-1-2;1159
30;31;Albert Cartier;5-4-1;1159
31;32;Albert Cartier;3-4-1-2;1159
32;33;Albert Cartier;3-4-1-2;1159
33;34;Albert Cartier;4-2-3-1;1159
34;35;Albert Cartier;4-2-3-1;1159
35;36;Albert Cartier;4-5-1;1159
36;37;Albert Cartier;4-2-3-1;1159
37;38;Albert Cartier;4-2-3-1;1159
