;jor;coach;system;teamid
0;1;Laurent Peyrelade;3-1-4-2;11273
1;2;Laurent Peyrelade;3-1-4-2;11273
2;3;Laurent Peyrelade;3-1-4-2;11273
3;4;Laurent Peyrelade;3-1-4-2;11273
4;5;Laurent Peyrelade;3-4-1-2;11273
5;6;Laurent Peyrelade;3-4-1-2;11273
6;7;Laurent Peyrelade;3-4-1-2;11273
7;8;Laurent Peyrelade;3-4-1-2;11273
8;9;Laurent Peyrelade;3-4-1-2;11273
9;10;Laurent Peyrelade;3-5-2;11273
10;11;Laurent Peyrelade;3-1-4-2;11273
11;12;Laurent Peyrelade;3-1-4-2;11273
12;13;Laurent Peyrelade;3-1-4-2;11273
13;14;Laurent Peyrelade;3-1-4-2;11273
14;15;Laurent Peyrelade;3-1-4-2;11273
15;16;Laurent Peyrelade;3-1-4-2;11273
16;17;Laurent Peyrelade;3-1-4-2;11273
17;18;Laurent Peyrelade;3-1-4-2;11273
18;19;Laurent Peyrelade;3-1-4-2;11273
19;20;Laurent Peyrelade;3-1-4-2;11273
20;21;Laurent Peyrelade;3-1-4-2;11273
21;22;Laurent Peyrelade;3-1-4-2;11273
22;23;Laurent Peyrelade;3-5-2;11273
23;24;Laurent Peyrelade;3-1-4-2;11273
24;25;Laurent Peyrelade;3-1-4-2;11273
25;26;Laurent Peyrelade;3-1-4-2;11273
26;27;Laurent Peyrelade;3-1-4-2;11273
27;28;Laurent Peyrelade;3-1-4-2;11273
28;29;Laurent Peyrelade;3-1-4-2;11273
29;30;Laurent Peyrelade;4-1-4-1;11273
30;31;Laurent Peyrelade;3-5-2;11273
31;32;Laurent Peyrelade;3-1-4-2;11273
32;33;Laurent Peyrelade;3-5-2;11273
33;34;Laurent Peyrelade;3-5-2;11273
34;35;Laurent Peyrelade;3-5-2;11273
35;36;Laurent Peyrelade;5-4-1;11273
36;37;Laurent Peyrelade;5-4-1;11273
37;38;Laurent Peyrelade;5-4-1;11273
