;jor;coach;system;teamid
0;1;Igor Bozic;3-4-1-2;20656
1;2;Igor Bozic;3-5-2;20656
2;3;Igor Bozic;3-5-2;20656
3;4;Igor Bozic;3-5-2;20656
4;5;Igor Bozic;3-4-1-2;20656
5;6;Igor Bozic;3-4-3;20656
6;7;Igor Bozic;3-4-3;20656
7;8;Dusan Kosic;4-3-3;20656
8;9;Dusan Kosic;4-3-3;20656
9;10;Dusan Kosic;4-3-3;20656
10;11;Dusan Kosic;4-2-3-1;20656
11;12;Dusan Kosic;4-2-3-1;20656
12;13;Dusan Kosic;4-2-3-1;20656
13;14;Dusan Kosic;4-2-3-1;20656
14;15;Dusan Kosic;4-2-3-1;20656
15;16;Dusan Kosic;4-2-3-1;20656
16;17;Dusan Kosic;4-2-3-1;20656
17;18;Dusan Kosic;4-3-1-2;20656
18;19;Dusan Kosic;4-2-3-1;20656
19;20;Dusan Kosic;4-2-3-1;20656
20;21;Dusan Kosic;4-2-3-1;20656
21;22;Dusan Kosic;4-2-3-1;20656
22;23;Dusan Kosic;4-2-3-1;20656
23;24;Dusan Kosic;4-2-3-1;20656
24;25;Dusan Kosic;3-5-2;20656
25;26;Dusan Kosic;3-5-2;20656
26;27;Dusan Kosic;3-5-2;20656
27;28;Dusan Kosic;3-5-2;20656
28;29;Dusan Kosic;3-5-2;20656
29;30;Dusan Kosic;4-2-3-1;20656
30;31;Dusan Kosic;4-2-3-1;20656
31;32;Dusan Kosic;4-2-3-1;20656
32;33;Dusan Kosic;3-5-2;20656
33;34;Dusan Kosic;4-2-3-1;20656
34;35;Dusan Kosic;3-5-2;20656
35;36;Dusan Kosic;4-4-2;20656
