;jor;coach;system;teamid
0;1;Davide Ballardini;3-5-2;252
1;2;Davide Ballardini;3-5-2;252
2;3;Davide Ballardini;3-5-2;252
3;4;Davide Ballardini;4-2-3-1;252
4;5;Davide Ballardini;4-2-3-1;252
5;6;Davide Ballardini;4-2-3-1;252
6;7;Davide Ballardini;3-5-2;252
7;8;Davide Ballardini;3-5-2;252
8;9;Davide Ballardini;4-2-3-1;252
9;10;Davide Ballardini;4-2-3-1;252
10;11;Davide Ballardini;4-3-1-2;252
11;12;Davide Ballardini;3-5-2;252
12;13;Andriy Shevchenko;3-5-2;252
13;14;Andriy Shevchenko;3-5-2;252
14;15;Andriy Shevchenko;3-5-2;252
15;16;Andriy Shevchenko;3-5-2;252
16;17;Andriy Shevchenko;3-5-2;252
17;18;Andriy Shevchenko;3-5-2;252
18;19;Andriy Shevchenko;3-5-2;252
19;20;Andriy Shevchenko;3-5-2;252
20;21;Andriy Shevchenko;3-5-2;252
21;22;Abdoulay Konko;4-3-1-2;252
22;23;Alexander Blessin;4-2-3-1;252
23;24;Alexander Blessin;4-2-3-1;252
24;25;Alexander Blessin;4-2-3-1;252
25;26;Alexander Blessin;4-3-2-1;252
26;27;Alexander Blessin;4-2-3-1;252
27;28;Alexander Blessin;4-2-3-1;252
28;29;Alexander Blessin;4-2-3-1;252
29;30;Alexander Blessin;4-2-3-1;252
30;31;Alexander Blessin;4-2-3-1;252
31;32;Alexander Blessin;4-2-3-1;252
32;33;Alexander Blessin;4-3-2-1;252
33;34;Alexander Blessin;4-2-3-1;252
34;35;Alexander Blessin;4-2-3-1;252
35;36;Alexander Blessin;4-2-3-1;252
36;37;Alexander Blessin;4-2-3-1;252
37;38;Alexander Blessin;4-2-3-1;252
