;jor;coach;system;teamid
0;1;Hans Erik Ödegaard;4-3-3;6399
1;2;Hans Erik Ödegaard;4-3-3;6399
2;3;Hans Erik Ödegaard;4-3-3;6399
3;4;Hans Erik Ödegaard;4-3-3;6399
4;5;Hans Erik Ödegaard;4-3-3;6399
5;6;Hans Erik Ödegaard;4-3-3;6399
6;7;Hans Erik Ödegaard;4-3-3;6399
7;8;Hans Erik Ödegaard;4-3-3;6399
8;9;Hans Erik Ödegaard;4-3-3;6399
9;10;Hans Erik Ödegaard;4-3-3;6399
10;11;Hans Erik Ödegaard;4-3-3;6399
11;12;Hans Erik Ödegaard;4-3-3;6399
12;13;Hans Erik Ödegaard;4-3-3;6399
13;14;Hans Erik Ödegaard;4-3-3;6399
14;15;Hans Erik Ödegaard;4-3-3;6399
15;16;Hans Erik Ödegaard;4-3-3;6399
16;17;Hans Erik Ödegaard;4-3-3;6399
17;18;Hans Erik Ödegaard;4-3-3;6399
18;19;Hans Erik Ödegaard;4-3-3;6399
19;20;Hans Erik Ödegaard;4-3-3;6399
20;21;Hans Erik Ödegaard;4-3-3;6399
21;22;Hans Erik Ödegaard;4-3-3;6399
22;23;Hans Erik Ödegaard;4-3-3;6399
23;24;Hans Erik Ödegaard;4-3-3;6399
24;25;Hans Erik Ödegaard;4-3-3;6399
25;26;Hans Erik Ödegaard;4-3-3;6399
26;27;Hans Erik Ödegaard;4-3-3;6399
27;28;Hans Erik Ödegaard;4-3-3;6399
28;29;Hans Erik Ödegaard;4-3-3;6399
29;30;Hans Erik Ödegaard;4-3-3;6399
