;jor;coach;system;teamid
0;1;Paulo Sousa;3-4-2-1;614
1;2;Paulo Sousa;4-2-3-1;614
2;3;Paulo Sousa;3-4-2-1;614
3;4;Paulo Sousa;4-2-3-1;614
4;5;Paulo Sousa;4-2-3-1;614
5;6;Paulo Sousa;4-2-3-1;614
6;7;Paulo Sousa;4-4-2;614
7;8;Paulo Sousa;4-2-3-1;614
8;9;Paulo Sousa;4-3-3;614
9;10;Paulo Sousa;4-4-2;614
10;11;Dorival Júnior;4-3-3;614
11;12;Dorival Júnior;4-3-3;614
12;13;Dorival Júnior;4-2-3-1;614
13;14;Dorival Júnior;4-1-3-2;614
14;15;Dorival Júnior;4-3-3;614
15;16;Dorival Júnior;4-3-2-1;614
16;17;Dorival Júnior;4-1-4-1;614
17;18;Mário Jorge;4-2-3-1;614
18;19;Dorival Júnior;4-4-2;614
19;20;Dorival Júnior;4-4-2;614
20;21;Dorival Júnior;4-3-3;614
21;22;Dorival Júnior;4-3-3;614
22;23;Dorival Júnior;4-3-3;614
23;24;Dorival Júnior;4-3-3;614
24;25;Mário Jorge;4-3-3;614
25;26;Dorival Júnior;4-1-4-1;614
26;27;Dorival Júnior;4-4-2;614
27;28;Dorival Júnior;4-3-3;614
28;29;Mário Jorge;4-4-2;614
29;30;Dorival Júnior;4-3-2-1;614
30;31;Mário Jorge;4-3-3;614
31;32;Dorival Júnior;4-3-3;614
32;33;Dorival Júnior;4-3-3;614
33;34;Dorival Júnior;4-3-3;614
34;35;Dorival Júnior;4-3-3;614
35;36;Dorival Júnior;4-3-3;614
36;37;Dorival Júnior;4-3-3;614
37;38;Dorival Júnior;4-3-3;614
