;jor;coach;system;teamid
0;1;Francky Dury;4-2-3-1;3508
1;2;Francky Dury;3-5-2;3508
2;3;Francky Dury;3-5-2;3508
3;4;Francky Dury;3-5-2;3508
4;5;Francky Dury;5-3-2;3508
5;6;Francky Dury;3-4-1-2;3508
6;7;Francky Dury;3-4-1-2;3508
7;8;Francky Dury;3-4-3;3508
8;9;Francky Dury;5-3-2;3508
9;10;Francky Dury;4-3-3;3508
10;11;Francky Dury;5-4-1;3508
11;12;Francky Dury;3-4-3;3508
12;13;Francky Dury;3-4-3;3508
13;14;Francky Dury;3-5-2;3508
14;15;Francky Dury;3-4-3;3508
15;16;Francky Dury;4-4-2;3508
16;17;Francky Dury;3-4-3;3508
17;18;Francky Dury;4-4-2;3508
18;19;Francky Dury;4-5-1;3508
19;20;Timmy Simons;4-3-3;3508
20;21;Timmy Simons;4-3-3;3508
21;22;Timmy Simons;4-2-3-1;3508
22;23;Timmy Simons;4-5-1;3508
23;24;Timmy Simons;4-2-3-1;3508
24;25;Timmy Simons;4-2-3-1;3508
25;26;Timmy Simons;4-2-3-1;3508
26;27;Timmy Simons;4-2-3-1;3508
27;28;Timmy Simons;4-3-3;3508
28;29;Timmy Simons;4-5-1;3508
29;30;Timmy Simons;4-2-3-1;3508
30;31;Timmy Simons;5-4-1;3508
31;32;Timmy Simons;4-2-3-1;3508
32;33;Timmy Simons;5-4-1;3508
33;34;Timmy Simons;4-4-2;3508
