;jor;coach;system;teamid
0;1;David Wagner;4-4-2;452
1;2;David Wagner;4-4-2;452
2;3;David Wagner;4-4-2;452
3;4;David Wagner;4-3-3;452
4;5;David Wagner;4-4-2;452
5;6;David Wagner;4-4-2;452
6;7;David Wagner;4-4-2;452
7;8;David Wagner;4-4-2;452
8;9;David Wagner;4-4-2;452
9;10;David Wagner;4-4-2;452
10;11;David Wagner;4-4-2;452
11;12;David Wagner;4-4-2;452
12;13;David Wagner;4-4-2;452
13;14;David Wagner;4-4-2;452
14;15;David Wagner;4-3-3;452
15;16;David Wagner;4-4-2;452
16;17;David Wagner;4-4-2;452
17;18;David Wagner;4-4-2;452
18;19;David Wagner;4-4-2;452
19;20;David Wagner;4-4-2;452
20;21;David Wagner;4-4-2;452
21;22;David Wagner;4-4-2;452
22;23;David Wagner;4-4-2;452
23;24;David Wagner;4-4-2;452
24;25;David Wagner;4-4-2;452
25;26;Matteo Vanetta;4-4-2;452
26;27;Matteo Vanetta;4-3-3;452
27;28;Matteo Vanetta;4-2-3-1;452
28;29;Matteo Vanetta;4-4-2;452
29;30;Matteo Vanetta;4-2-3-1;452
30;31;Matteo Vanetta;4-4-2;452
31;32;Matteo Vanetta;4-4-2;452
32;33;Matteo Vanetta;4-4-2;452
33;34;Matteo Vanetta;4-4-2;452
34;35;Matteo Vanetta;4-4-2;452
35;36;Matteo Vanetta;4-4-2;452
