;jor;coach;system;teamid
0;1;Andoni Iraola;4-2-3-1;367
1;2;Andoni Iraola;4-2-3-1;367
2;3;Andoni Iraola;4-2-3-1;367
3;4;Andoni Iraola;4-2-3-1;367
4;5;Andoni Iraola;4-2-3-1;367
5;6;Andoni Iraola;4-2-3-1;367
6;7;Andoni Iraola;4-2-3-1;367
7;8;Andoni Iraola;4-2-3-1;367
8;9;Andoni Iraola;4-4-1-1;367
9;10;Andoni Iraola;4-2-3-1;367
10;11;Andoni Iraola;4-2-3-1;367
11;12;Andoni Iraola;4-2-3-1;367
12;13;Andoni Iraola;4-2-3-1;367
13;14;Andoni Iraola;4-2-3-1;367
14;15;Andoni Iraola;4-2-3-1;367
15;16;Andoni Iraola;4-2-3-1;367
16;17;Andoni Iraola;4-2-3-1;367
17;18;Andoni Iraola;4-2-3-1;367
18;19;Andoni Iraola;4-2-3-1;367
19;20;Andoni Iraola;4-2-3-1;367
20;21;Andoni Iraola;4-2-3-1;367
21;22;Andoni Iraola;4-2-3-1;367
22;23;Andoni Iraola;4-2-3-1;367
23;24;Andoni Iraola;4-2-3-1;367
24;25;Andoni Iraola;4-2-3-1;367
25;26;Andoni Iraola;4-2-3-1;367
26;27;Andoni Iraola;4-1-4-1;367
27;28;Andoni Iraola;4-2-3-1;367
28;29;Andoni Iraola;4-2-3-1;367
29;30;Andoni Iraola;4-2-3-1;367
30;31;Andoni Iraola;4-2-3-1;367
31;32;Andoni Iraola;4-2-3-1;367
32;33;Andoni Iraola;4-2-3-1;367
33;34;Andoni Iraola;4-2-3-1;367
34;35;Andoni Iraola;4-2-3-1;367
35;36;Andoni Iraola;4-2-3-1;367
36;37;Andoni Iraola;4-2-3-1;367
37;38;Andoni Iraola;4-2-3-1;367
