;jor;coach;system;teamid
0;1;Néstor Gorosito;4-1-3-2;1106
1;2;Néstor Gorosito;4-4-2;1106
2;3;Néstor Gorosito;4-4-2;1106
3;4;Néstor Gorosito;4-4-2;1106
4;5;Néstor Gorosito;4-4-2;1106
5;6;Néstor Gorosito;4-4-2;1106
6;7;Néstor Gorosito;4-4-2;1106
7;8;Néstor Gorosito;4-4-2;1106
8;9;Néstor Gorosito;4-4-2;1106
9;10;Néstor Gorosito;4-4-2;1106
10;11;Néstor Gorosito;4-4-2;1106
11;12;Néstor Gorosito;4-4-2;1106
12;13;Néstor Gorosito;4-4-2;1106
13;14;Néstor Gorosito;4-2-3-1;1106
14;15;Néstor Gorosito;4-4-2;1106
15;16;Néstor Gorosito;4-4-2;1106
16;17;Néstor Gorosito;4-4-2;1106
17;18;Néstor Gorosito;4-3-1-2;1106
18;19;Néstor Gorosito;4-4-2;1106
19;20;Néstor Gorosito;4-4-2;1106
20;21;Néstor Gorosito;4-4-2;1106
21;22;Néstor Gorosito;4-2-3-1;1106
22;23;Néstor Gorosito;4-3-3;1106
23;24;Néstor Gorosito;4-3-3;1106
24;25;Néstor Gorosito;4-3-3;1106
25;26;Néstor Gorosito;3-5-2;1106
26;27;Néstor Gorosito;4-4-2;1106
