;jor;coach;system;teamid
0;1;Fatih Terim;4-1-4-1;141
1;2;Fatih Terim;4-1-4-1;141
2;3;Fatih Terim;4-1-4-1;141
3;4;Fatih Terim;4-1-4-1;141
4;5;Fatih Terim;4-1-4-1;141
5;6;Fatih Terim;4-2-3-1;141
6;7;Fatih Terim;4-1-4-1;141
7;8;Fatih Terim;4-2-3-1;141
8;9;Fatih Terim;4-4-2;141
9;10;Fatih Terim;4-1-4-1;141
10;11;Fatih Terim;4-1-4-1;141
11;12;Fatih Terim;4-1-4-1;141
12;13;Fatih Terim;4-1-4-1;141
13;14;Selcuk Inan;4-1-4-1;141
14;15;Necati Ates;4-4-2;141
15;16;Selcuk Inan;4-1-4-1;141
16;17;Necati Ates;4-1-4-1;141
17;18;Selcuk Inan;4-1-4-1;141
18;19;Necati Ates;4-4-2;141
19;20;Fatih Terim;4-1-4-1;141
20;21;Domènec Torrent;4-2-3-1;141
21;22;Domènec Torrent;4-2-3-1;141
22;23;Domènec Torrent;4-1-4-1;141
23;24;Domènec Torrent;4-2-3-1;141
24;25;Domènec Torrent;4-1-4-1;141
25;26;Domènec Torrent;4-2-3-1;141
26;27;Domènec Torrent;4-2-3-1;141
27;28;Domènec Torrent;4-1-4-1;141
28;29;Domènec Torrent;4-1-4-1;141
29;30;Domènec Torrent;4-1-4-1;141
30;31;Domènec Torrent;4-1-4-1;141
31;32;Domènec Torrent;4-1-4-1;141
32;33;Domènec Torrent;4-1-4-1;141
33;34;Domènec Torrent;4-1-4-1;141
34;35;Domènec Torrent;4-2-3-1;141
35;36;Domènec Torrent;4-1-4-1;141
36;37;Domènec Torrent;4-2-3-1;141
37;38;Domènec Torrent;4-3-1-2;141
