;jor;coach;system;teamid
0;1;Stefan Leitl;5-3-2;65
1;2;Stefan Leitl;4-3-1-2;65
2;3;Stefan Leitl;4-3-1-2;65
3;4;Stefan Leitl;4-3-1-2;65
4;5;Stefan Leitl;4-3-1-2;65
5;6;Stefan Leitl;4-3-1-2;65
6;7;Stefan Leitl;4-3-1-2;65
7;8;Stefan Leitl;4-3-1-2;65
8;9;Stefan Leitl;4-2-3-1;65
9;10;Stefan Leitl;4-2-3-1;65
10;11;Stefan Leitl;4-2-3-1;65
11;12;Stefan Leitl;4-2-3-1;65
12;13;Stefan Leitl;4-1-4-1;65
13;14;Stefan Leitl;4-1-4-1;65
14;15;Stefan Leitl;4-3-1-2;65
15;16;Stefan Leitl;4-3-1-2;65
16;17;Stefan Leitl;4-1-4-1;65
17;18;Stefan Leitl;4-3-1-2;65
18;19;Stefan Leitl;4-3-1-2;65
19;20;Stefan Leitl;4-3-1-2;65
20;21;Stefan Leitl;4-3-1-2;65
21;22;Stefan Leitl;4-3-1-2;65
22;23;Stefan Leitl;4-3-1-2;65
23;24;Stefan Leitl;4-3-1-2;65
24;25;Stefan Leitl;4-3-1-2;65
25;26;Stefan Leitl;4-3-1-2;65
26;27;Stefan Leitl;5-3-2;65
27;28;Stefan Leitl;5-3-2;65
28;29;Stefan Leitl;5-3-2;65
29;30;Stefan Leitl;5-3-2;65
30;31;Stefan Leitl;5-3-2;65
31;32;Stefan Leitl;5-4-1;65
32;33;Stefan Leitl;5-3-2;65
33;34;Stefan Leitl;5-3-2;65
