;jor;coach;system;teamid
0;1;Imre Szabics;4-4-2;11107
1;2;Imre Szabics;3-5-2;11107
2;3;Imre Szabics;4-4-2;11107
3;4;Imre Szabics;4-4-2;11107
4;5;Imre Szabics;4-4-2;11107
5;6;Imre Szabics;4-4-2;11107
6;7;Imre Szabics;3-5-2;11107
7;8;Imre Szabics;4-4-2;11107
8;9;Imre Szabics;4-4-2;11107
9;10;Imre Szabics;4-4-2;11107
10;11;Imre Szabics;4-2-3-1;11107
11;12;Imre Szabics;4-4-2;11107
12;13;Imre Szabics;4-4-2;11107
13;14;Imre Szabics;4-4-2;11107
14;15;Imre Szabics;4-4-2;11107
15;16;Imre Szabics;4-4-2;11107
16;17;Imre Szabics;4-4-2;11107
17;18;Imre Szabics;4-4-2;11107
18;19;Imre Szabics;4-4-2;11107
19;20;Imre Szabics;4-4-2;11107
20;21;Michael Boris;4-3-3;11107
21;22;Michael Boris;5-3-2;11107
22;23;Michael Boris;4-3-3;11107
23;24;Michael Boris;5-4-1;11107
24;25;Michael Boris;3-4-3;11107
25;26;Michael Boris;3-4-3;11107
26;27;Michael Boris;3-4-3;11107
27;28;Michael Boris;3-4-3;11107
28;29;Michael Boris;3-4-3;11107
29;30;Michael Boris;3-5-2;11107
30;31;Michael Boris;3-5-2;11107
31;32;Michael Boris;3-5-2;11107
32;33;Michael Boris;3-5-2;11107
