;jor;coach;system;teamid
0;1;Igor Cherevchenko;3-5-2;3719
1;2;Igor Cherevchenko;3-5-2;3719
2;3;Igor Cherevchenko;3-5-2;3719
3;4;Igor Cherevchenko;3-5-2;3719
4;5;Igor Cherevchenko;3-5-2;3719
5;6;Igor Cherevchenko;3-5-2;3719
6;7;Igor Cherevchenko;3-5-2;3719
7;8;Igor Cherevchenko;3-5-2;3719
8;9;Igor Cherevchenko;3-4-3;3719
9;10;Igor Cherevchenko;3-4-3;3719
10;11;Igor Cherevchenko;3-5-2;3719
11;12;Igor Cherevchenko;3-5-2;3719
12;13;Igor Yushchenko;3-4-3;3719
13;14;Igor Yushchenko;3-5-2;3719
14;15;Igor Cherevchenko;3-4-3;3719
15;16;Igor Cherevchenko;3-4-3;3719
16;17;Igor Cherevchenko;3-4-3;3719
17;18;Igor Cherevchenko;3-5-2;3719
18;19;Sergey Yuran;3-5-2;3719
19;20;Sergey Yuran;3-5-2;3719
20;21;Sergey Yuran;4-3-3;3719
21;22;Sergey Yuran;4-3-3;3719
22;23;Sergey Yuran;4-3-3;3719
23;24;Sergey Yuran;3-4-3;3719
24;25;Sergey Yuran;3-4-3;3719
25;26;Sergey Yuran;3-4-3;3719
26;27;Sergey Yuran;3-4-3;3719
27;28;Sergey Yuran;3-4-3;3719
28;29;Sergey Yuran;3-4-3;3719
29;30;Sergey Yuran;3-5-2;3719
