;jor;coach;system;teamid
0;1;Wayne Rooney;4-2-3-1;22
1;2;Wayne Rooney;4-2-3-1;22
2;3;Wayne Rooney;4-2-3-1;22
3;4;Wayne Rooney;4-2-3-1;22
4;5;Wayne Rooney;4-2-3-1;22
5;6;Wayne Rooney;4-3-3;22
6;7;Wayne Rooney;5-4-1;22
7;8;Wayne Rooney;4-2-3-1;22
8;9;Wayne Rooney;4-2-3-1;22
9;10;Wayne Rooney;4-2-3-1;22
10;11;Wayne Rooney;4-2-3-1;22
11;12;Wayne Rooney;4-2-3-1;22
12;13;Wayne Rooney;4-2-3-1;22
13;14;Wayne Rooney;4-3-3;22
14;15;Wayne Rooney;4-4-2;22
15;16;Wayne Rooney;4-3-3;22
16;17;Wayne Rooney;4-4-1-1;22
17;18;Wayne Rooney;4-5-1;22
18;19;Wayne Rooney;4-1-4-1;22
19;20;Wayne Rooney;4-3-3;22
20;21;Wayne Rooney;4-1-4-1;22
21;22;Wayne Rooney;3-5-2;22
22;23;Wayne Rooney;4-4-2;22
23;24;Wayne Rooney;5-4-1;22
24;25;Wayne Rooney;4-2-3-1;22
25;26;Wayne Rooney;4-4-1-1;22
26;27;Wayne Rooney;4-3-3;22
27;28;Wayne Rooney;4-4-1-1;22
28;29;Wayne Rooney;4-2-3-1;22
29;30;Wayne Rooney;4-4-1-1;22
30;31;Wayne Rooney;4-2-3-1;22
31;32;Wayne Rooney;4-4-1-1;22
32;33;Wayne Rooney;4-2-3-1;22
33;34;Wayne Rooney;4-2-3-1;22
34;35;Wayne Rooney;3-4-2-1;22
35;36;Wayne Rooney;4-2-3-1;22
36;37;Wayne Rooney;4-2-3-1;22
37;38;Wayne Rooney;4-2-3-1;22
38;39;Wayne Rooney;4-3-3;22
39;40;Wayne Rooney;4-1-4-1;22
40;41;Wayne Rooney;4-2-3-1;22
41;42;Wayne Rooney;4-2-3-1;22
42;43;Wayne Rooney;4-2-3-1;22
43;44;Wayne Rooney;4-2-3-1;22
44;45;Wayne Rooney;4-2-3-1;22
45;46;Wayne Rooney;4-2-3-1;22
