;jor;coach;system;teamid
0;1;Imanol Alguacil;4-2-3-1;681
1;2;Imanol Alguacil;4-1-4-1;681
2;3;Imanol Alguacil;4-1-4-1;681
3;4;Imanol Alguacil;4-1-4-1;681
4;5;Imanol Alguacil;4-4-2;681
5;6;Imanol Alguacil;4-2-3-1;681
6;7;Imanol Alguacil;4-2-3-1;681
7;8;Imanol Alguacil;4-2-3-1;681
8;9;Imanol Alguacil;4-2-3-1;681
9;10;Imanol Alguacil;5-3-2;681
10;11;Imanol Alguacil;4-2-3-1;681
11;12;Imanol Alguacil;4-3-3;681
12;13;Imanol Alguacil;4-3-3;681
13;14;Imanol Alguacil;4-2-3-1;681
14;15;Imanol Alguacil;4-4-2;681
15;16;Imanol Alguacil;4-4-2;681
16;17;Imanol Alguacil;4-2-3-1;681
17;18;Imanol Alguacil;4-4-2;681
18;19;Imanol Alguacil;4-2-3-1;681
19;20;Imanol Alguacil;4-3-3;681
20;21;Imanol Alguacil;4-2-3-1;681
21;22;Imanol Alguacil;4-3-3;681
22;23;Imanol Alguacil;4-3-3;681
23;24;Imanol Alguacil;4-2-3-1;681
24;25;Imanol Alguacil;4-2-3-1;681
25;26;Imanol Alguacil;4-2-3-1;681
26;27;Imanol Alguacil;4-2-3-1;681
27;28;Imanol Alguacil;4-1-4-1;681
28;29;Imanol Alguacil;4-2-3-1;681
29;30;Imanol Alguacil;4-2-3-1;681
30;31;Imanol Alguacil;4-4-2;681
31;32;Imanol Alguacil;4-3-1-2;681
32;33;Imanol Alguacil;4-1-3-2;681
33;34;Imanol Alguacil;4-3-1-2;681
34;35;Imanol Alguacil;4-3-1-2;681
35;36;Imanol Alguacil;4-3-1-2;681
36;37;Imanol Alguacil;4-3-1-2;681
37;38;Imanol Alguacil;4-3-1-2;681
