;jor;coach;system;teamid
0;1;Ersun Yanal;4-1-4-1;589
1;2;Ersun Yanal;4-3-3;589
2;3;Ersun Yanal;4-2-3-1;589
3;4;Ersun Yanal;4-2-3-1;589
4;5;Ersun Yanal;4-2-3-1;589
5;6;Ersun Yanal;4-2-3-1;589
6;7;Ersun Yanal;4-2-3-1;589
7;8;Ersun Yanal;4-2-3-1;589
8;9;Nuri Sahin;3-4-3;589
9;10;Nuri Sahin;5-4-1;589
10;11;Nuri Sahin;3-4-3;589
11;12;Nuri Sahin;3-4-3;589
12;13;Nuri Sahin;3-4-3;589
13;14;Nuri Sahin;3-4-3;589
14;15;Nuri Sahin;3-4-3;589
15;16;Nuri Sahin;3-4-3;589
16;17;Nuri Sahin;3-4-3;589
17;18;Nuri Sahin;3-4-3;589
18;19;Nuri Sahin;3-4-3;589
19;20;Nuri Sahin;4-1-4-1;589
20;21;Nuri Sahin;3-4-3;589
21;22;Nuri Sahin;3-4-3;589
22;23;Nuri Sahin;4-2-3-1;589
23;24;Nuri Sahin;4-2-3-1;589
24;25;Nuri Sahin;4-2-3-1;589
25;26;Nuri Sahin;4-2-3-1;589
26;27;Nuri Sahin;4-2-3-1;589
27;28;Nuri Sahin;4-2-3-1;589
28;29;Nuri Sahin;4-4-2;589
29;30;Nuri Sahin;4-4-2;589
30;31;Nuri Sahin;4-4-2;589
31;32;Nuri Sahin;4-4-2;589
32;33;Nuri Sahin;4-4-2;589
33;34;Nuri Sahin;4-4-2;589
34;35;Nuri Sahin;4-4-2;589
35;36;Nuri Sahin;4-4-2;589
36;37;Nuri Sahin;4-4-2;589
37;38;Nuri Sahin;4-4-2;589
