;jor;coach;system;teamid
0;1;Mihai Teja;4-2-3-1;8104
1;2;Mihai Teja;4-2-3-1;8104
2;3;Mihai Teja;4-2-3-1;8104
3;4;Mihai Teja;4-2-3-1;8104
4;5;Mihai Teja;4-2-3-1;8104
5;6;Mihai Teja;4-3-3;8104
6;7;Mihai Teja;4-2-3-1;8104
7;8;Mihai Teja;4-3-3;8104
8;9;Ilie Poenaru;4-2-3-1;8104
9;10;Ilie Poenaru;4-3-3;8104
10;11;Ilie Poenaru;4-2-3-1;8104
11;12;Ilie Poenaru;4-2-3-1;8104
12;13;Ilie Poenaru;4-2-3-1;8104
13;14;Ilie Poenaru;4-2-3-1;8104
14;15;Ilie Poenaru;4-2-3-1;8104
15;16;Ilie Poenaru;4-3-3;8104
16;17;Ilie Poenaru;4-2-3-1;8104
17;18;Ilie Poenaru;4-4-2;8104
18;19;Ilie Poenaru;4-2-3-1;8104
19;20;Ilie Poenaru;4-2-3-1;8104
20;21;Ilie Poenaru;4-2-3-1;8104
21;22;Ilie Poenaru;4-4-2;8104
22;23;Ilie Poenaru;4-3-3;8104
23;24;Ilie Poenaru;4-3-3;8104
24;25;Ilie Poenaru;4-2-3-1;8104
25;26;Ilie Poenaru;4-2-3-1;8104
26;27;Marin Duna;4-2-3-1;8104
27;28;Flavius Boroncoi;4-5-1;8104
28;29;0;4-2-3-1;8104
29;29;0;4-2-3-1;8104
