;jor;coach;system;teamid
0;1;Ilie Poenaru;3-5-2;21475
1;2;Ilie Poenaru;4-2-3-1;21475
2;3;Ilie Poenaru;4-2-3-1;21475
3;4;Ilie Poenaru;4-4-2;21475
4;5;Ilie Poenaru;4-2-3-1;21475
5;6;Ilie Poenaru;4-2-3-1;21475
6;7;Ilie Poenaru;4-4-2;21475
7;8;Ilie Poenaru;4-2-3-1;21475
8;9;John Ene;4-1-4-1;21475
9;10;Ionut Chirila;4-2-3-1;21475
10;11;Ionut Chirila;4-2-3-1;21475
11;12;Ionut Chirila;4-2-3-1;21475
12;13;Ionut Chirila;4-5-1;21475
13;14;Ionut Chirila;4-2-3-1;21475
14;15;Ionut Chirila;4-2-3-1;21475
15;16;Ionut Chirila;4-2-3-1;21475
16;17;Ionut Chirila;4-2-3-1;21475
17;18;John Ene;4-2-3-1;21475
18;19;Adrian Falub;4-1-4-1;21475
19;20;Adrian Falub;4-3-3;21475
20;21;Adrian Falub;4-1-4-1;21475
21;22;Adrian Falub;3-4-3;21475
22;23;Florin Stanga;4-3-3;21475
23;24;John Ene;3-5-2;21475
24;25;John Ene;4-3-3;21475
25;26;John Ene;3-4-3;21475
26;27;Florin Stanga;3-4-3;21475
27;28;Constantin Giurescu;3-4-3;21475
28;29;Constantin Giurescu;3-5-2;21475
29;30;Constantin Giurescu;3-5-2;21475
