;jor;coach;system;teamid
0;1;Arne Sandstö;3-4-3;36224
1;2;Arne Sandstö;3-4-3;36224
2;3;Arne Sandstö;3-4-3;36224
3;4;Arne Sandstö;3-4-3;36224
4;5;Arne Sandstö;3-4-3;36224
5;6;Arne Sandstö;3-4-3;36224
6;7;Arne Sandstö;3-4-3;36224
7;8;Arne Sandstö;4-5-1;36224
8;9;Arne Sandstö;3-4-3;36224
9;10;Arne Sandstö;3-4-3;36224
10;11;Arne Sandstö;3-4-3;36224
11;12;Arne Sandstö;3-4-3;36224
12;13;Arne Sandstö;3-5-2;36224
13;14;Arne Sandstö;3-4-3;36224
14;15;Arne Sandstö;3-4-3;36224
15;16;Arne Sandstö;3-5-2;36224
16;17;Arne Sandstö;3-4-3;36224
17;18;Arne Sandstö;3-4-3;36224
18;19;Arne Sandstö;3-4-3;36224
19;20;Arne Sandstö;3-4-3;36224
20;21;Arne Sandstö;3-4-3;36224
21;22;Arne Sandstö;3-4-3;36224
22;23;Arne Sandstö;3-4-3;36224
23;24;Arne Sandstö;4-3-3;36224
24;25;Arne Sandstö;3-5-2;36224
25;26;Arne Sandstö;3-4-3;36224
26;27;Arne Sandstö;3-5-2;36224
27;28;Arne Sandstö;3-5-2;36224
28;29;Arne Sandstö;4-3-3;36224
29;30;Arne Sandstö;3-5-2;36224
