;jor;coach;system;teamid
0;1;Brendan Rodgers;4-2-3-1;1003
1;2;Brendan Rodgers;4-2-3-1;1003
2;3;Brendan Rodgers;4-4-1-1;1003
3;4;Brendan Rodgers;4-2-3-1;1003
4;5;Brendan Rodgers;4-1-4-1;1003
5;6;Brendan Rodgers;4-1-4-1;1003
6;7;Brendan Rodgers;4-4-2;1003
7;8;Brendan Rodgers;3-5-2;1003
8;9;Brendan Rodgers;3-4-1-2;1003
9;10;Brendan Rodgers;5-3-2;1003
10;11;Brendan Rodgers;4-1-4-1;1003
11;12;Brendan Rodgers;3-4-2-1;1003
12;13;Brendan Rodgers;4-2-3-1;1003
13;14;Brendan Rodgers;4-2-3-1;1003
14;15;Brendan Rodgers;4-2-3-1;1003
15;16;Brendan Rodgers;4-1-4-1;1003
16;17;Brendan Rodgers;3-5-2;1003
17;18;Brendan Rodgers;4-4-2;1003
18;19;Brendan Rodgers;4-2-3-1;1003
19;20;Brendan Rodgers;4-3-1-2;1003
20;21;Brendan Rodgers;4-2-3-1;1003
21;22;Brendan Rodgers;4-1-4-1;1003
22;23;Brendan Rodgers;4-2-3-1;1003
23;24;Brendan Rodgers;4-2-3-1;1003
24;25;Brendan Rodgers;4-1-4-1;1003
25;26;Brendan Rodgers;4-3-3;1003
26;27;Brendan Rodgers;3-5-2;1003
27;28;Brendan Rodgers;4-1-4-1;1003
28;29;Brendan Rodgers;4-2-3-1;1003
29;30;Brendan Rodgers;4-2-3-1;1003
30;31;Brendan Rodgers;4-2-3-1;1003
31;32;Brendan Rodgers;4-3-3;1003
32;33;Brendan Rodgers;4-1-4-1;1003
33;34;Brendan Rodgers;4-1-4-1;1003
34;35;Brendan Rodgers;3-1-4-2;1003
35;36;Brendan Rodgers;3-1-4-2;1003
36;37;Brendan Rodgers;4-1-4-1;1003
37;38;Brendan Rodgers;4-1-4-1;1003
