;jor;coach;system;teamid
0;1;Michal Probierz;4-2-3-1;5689
1;2;Michal Probierz;3-4-2-1;5689
2;3;Michal Probierz;4-2-3-1;5689
3;4;Michal Probierz;4-3-3;5689
4;5;Michal Probierz;4-3-3;5689
5;6;Michal Probierz;4-2-3-1;5689
6;7;Michal Probierz;4-2-3-1;5689
7;8;Michal Probierz;4-1-4-1;5689
8;9;Michal Probierz;4-3-3;5689
9;10;Michal Probierz;4-3-3;5689
10;11;Michal Probierz;4-3-3;5689
11;12;Michal Probierz;4-2-3-1;5689
12;13;Michal Probierz;4-3-3;5689
13;14;Michal Probierz;4-2-3-1;5689
14;15;Jacek Zielinski;3-4-2-1;5689
15;16;Jacek Zielinski;3-4-2-1;5689
16;17;Jacek Zielinski;5-4-1;5689
17;18;Jacek Zielinski;3-4-2-1;5689
18;19;Jacek Zielinski;3-4-2-1;5689
19;20;Jacek Zielinski;3-4-2-1;5689
20;21;Jacek Zielinski;3-4-2-1;5689
21;22;Jacek Zielinski;3-4-2-1;5689
22;23;Jacek Zielinski;3-4-2-1;5689
23;24;Jacek Zielinski;3-4-2-1;5689
24;25;Jacek Zielinski;4-4-2;5689
25;26;Jacek Zielinski;4-2-3-1;5689
26;27;Jacek Zielinski;3-4-2-1;5689
27;28;Jacek Zielinski;3-4-2-1;5689
28;29;Jacek Zielinski;3-4-2-1;5689
29;30;Jacek Zielinski;3-4-2-1;5689
30;31;Jacek Zielinski;3-4-2-1;5689
31;32;Jacek Zielinski;3-4-2-1;5689
32;33;Jacek Zielinski;3-4-2-1;5689
33;34;Jacek Zielinski;3-4-2-1;5689
