;jor;coach;system;teamid
0;1;Christian Michelsen;4-2-3-1;21101
1;2;Christian Michelsen;4-2-3-1;21101
2;3;Christian Michelsen;4-2-3-1;21101
3;4;Christian Michelsen;4-2-3-1;21101
4;5;Christian Michelsen;4-2-3-1;21101
5;6;Christian Michelsen;4-2-3-1;21101
6;7;Christian Michelsen;4-2-3-1;21101
7;8;Christian Michelsen;3-5-2;21101
8;9;Christian Michelsen;3-5-2;21101
9;10;Christian Michelsen;4-3-3;21101
10;11;Christian Michelsen;4-2-3-1;21101
11;12;Christian Michelsen;4-2-3-1;21101
12;13;Christian Michelsen;3-5-2;21101
13;14;Christian Michelsen;5-3-2;21101
14;15;Christian Michelsen;3-5-2;21101
15;16;Christian Michelsen;3-5-2;21101
16;17;Christian Michelsen;3-5-2;21101
17;18;Christian Michelsen;3-5-2;21101
18;19;Christian Michelsen;3-5-2;21101
19;20;Christian Michelsen;3-5-2;21101
20;21;Christian Michelsen;3-5-2;21101
21;22;Christian Michelsen;3-5-2;21101
22;23;Christian Michelsen;3-5-2;21101
23;24;Christian Michelsen;3-5-2;21101
24;25;Christian Michelsen;3-5-2;21101
25;26;Christian Michelsen;3-5-2;21101
26;27;Christian Michelsen;3-5-2;21101
27;28;Christian Michelsen;3-5-2;21101
28;29;Christian Michelsen;3-5-2;21101
29;30;Christian Michelsen;3-5-2;21101
