;jor;coach;system;teamid
0;1;Petit;3-5-2;2457
1;2;Petit;3-1-4-2;2457
2;3;Petit;3-1-4-2;2457
3;4;Petit;3-4-3;2457
4;5;Petit;3-4-3;2457
5;6;Petit;3-4-3;2457
6;7;Petit;3-1-4-2;2457
7;8;Petit;4-4-2;2457
8;9;Filipe Cândido;3-1-4-2;2457
9;10;Filipe Cândido;3-1-4-2;2457
10;11;Filipe Cândido;3-4-3;2457
11;12;Filipe Cândido;5-3-2;2457
12;13;Filipe Cândido;3-4-3;2457
13;14;Filipe Cândido;3-4-2-1;2457
14;15;Filipe Cândido;3-5-2;2457
15;16;Franclim Carvalho;4-3-3;2457
16;17;Filipe Cândido;3-5-2;2457
17;18;Franclim Carvalho;3-4-3;2457
18;19;Franclim Carvalho;4-4-2;2457
19;20;Franclim Carvalho;5-4-1;2457
20;21;Franclim Carvalho;4-2-3-1;2457
21;22;Franclim Carvalho;4-4-2;2457
22;23;Franclim Carvalho;3-5-2;2457
23;24;Franclim Carvalho;4-4-2;2457
24;25;Franclim Carvalho;3-4-1-2;2457
25;26;Franclim Carvalho;3-4-3;2457
26;27;Franclim Carvalho;4-2-3-1;2457
27;28;Franclim Carvalho;4-3-3;2457
28;29;Franclim Carvalho;4-2-3-1;2457
29;30;Franclim Carvalho;4-2-3-1;2457
30;31;Franclim Carvalho;4-2-3-1;2457
31;32;Franclim Carvalho;4-2-3-1;2457
32;33;Franclim Carvalho;4-3-3;2457
33;34;Franclim Carvalho;4-2-3-1;2457
