;jor;coach;system;teamid
0;1;Kjetil Rekdal;3-5-2;195
1;2;Kjetil Rekdal;3-4-2-1;195
2;3;Kjetil Rekdal;3-4-3;195
3;4;Kjetil Rekdal;3-4-2-1;195
4;5;Kjetil Rekdal;3-4-2-1;195
5;6;Kjetil Rekdal;3-5-2;195
6;7;Kjetil Rekdal;3-5-2;195
7;8;Kjetil Rekdal;3-5-2;195
8;9;Kjetil Rekdal;3-4-1-2;195
9;10;Kjetil Rekdal;3-4-1-2;195
10;11;Kjetil Rekdal;3-4-3;195
11;12;Kjetil Rekdal;3-5-2;195
12;13;Kjetil Rekdal;3-5-2;195
13;14;Kjetil Rekdal;3-5-2;195
14;15;Kjetil Rekdal;3-5-2;195
15;16;Kjetil Rekdal;3-5-2;195
16;17;Kjetil Rekdal;3-5-2;195
17;18;Kjetil Rekdal;3-5-2;195
18;19;Kjetil Rekdal;3-5-2;195
19;20;Kjetil Rekdal;3-5-2;195
20;21;Kjetil Rekdal;3-1-4-2;195
21;22;Kjetil Rekdal;3-5-2;195
22;23;Kjetil Rekdal;3-1-4-2;195
23;24;Kjetil Rekdal;3-1-4-2;195
24;25;Kjetil Rekdal;3-5-2;195
25;26;Kjetil Rekdal;3-1-4-2;195
26;27;Kjetil Rekdal;3-5-2;195
27;28;Kjetil Rekdal;3-1-4-2;195
28;29;Kjetil Rekdal;3-5-2;195
29;30;Kjetil Rekdal;3-5-2;195
