;jor;coach;system;teamid
0;1;John van den Brom;4-2-3-1;1184
1;2;John van den Brom;4-2-3-1;1184
2;3;John van den Brom;4-2-3-1;1184
3;4;John van den Brom;4-2-3-1;1184
4;5;John van den Brom;4-2-3-1;1184
5;6;John van den Brom;4-3-3;1184
6;7;John van den Brom;4-3-3;1184
7;8;John van den Brom;4-2-3-1;1184
8;9;John van den Brom;4-2-3-1;1184
9;10;John van den Brom;4-2-3-1;1184
10;11;John van den Brom;4-3-3;1184
11;12;John van den Brom;4-3-3;1184
12;13;John van den Brom;4-3-3;1184
13;14;John van den Brom;4-3-3;1184
14;15;John van den Brom;4-2-3-1;1184
15;16;John van den Brom;4-2-3-1;1184
16;17;John van den Brom;4-2-3-1;1184
17;18;Bernd Storck;3-5-2;1184
18;19;Bernd Storck;4-3-3;1184
19;20;Bernd Storck;4-3-3;1184
20;21;Bernd Storck;4-3-3;1184
21;22;Bernd Storck;4-3-3;1184
22;23;Bernd Storck;4-3-3;1184
23;24;Bernd Storck;4-3-3;1184
24;25;Bernd Storck;4-3-3;1184
25;26;Bernd Storck;4-3-3;1184
26;27;Bernd Storck;4-2-3-1;1184
27;28;Bernd Storck;4-3-3;1184
28;29;Bernd Storck;4-3-3;1184
29;30;Bernd Storck;4-2-3-1;1184
30;31;Bernd Storck;4-3-3;1184
31;32;Bernd Storck;5-3-2;1184
32;33;Bernd Storck;4-3-3;1184
33;34;Bernd Storck;4-3-3;1184
