;jor;coach;system;teamid
0;1;Milos Milojevic;4-2-3-1;496
1;2;Milos Milojevic;4-2-3-1;496
2;3;Milos Milojevic;4-3-3;496
3;4;Milos Milojevic;4-3-3;496
4;5;Milos Milojevic;3-4-2-1;496
5;6;Milos Milojevic;3-4-3;496
6;7;Milos Milojevic;4-2-3-1;496
7;8;Milos Milojevic;4-3-3;496
8;9;Milos Milojevic;3-4-2-1;496
9;10;Milos Milojevic;4-2-3-1;496
10;11;Milos Milojevic;4-2-3-1;496
11;12;Milos Milojevic;4-3-3;496
12;13;Milos Milojevic;3-5-2;496
13;14;Milos Milojevic;4-2-3-1;496
14;15;Milos Milojevic;4-2-3-1;496
15;16;Milos Milojevic;4-3-3;496
16;17;Andréas Georgson;4-3-3;496
17;18;Andréas Georgson;4-3-3;496
18;19;Andréas Georgson;4-3-3;496
19;20;Andréas Georgson;4-3-3;496
20;21;Andréas Georgson;4-3-3;496
21;22;Age Hareide;3-4-3;496
22;23;Age Hareide;4-3-3;496
23;24;Age Hareide;4-2-3-1;496
24;25;Age Hareide;3-4-3;496
25;26;Age Hareide;4-3-3;496
26;27;Age Hareide;4-1-4-1;496
27;28;Age Hareide;4-3-3;496
28;29;Age Hareide;4-3-3;496
29;30;Age Hareide;4-3-3;496
