;jor;coach;system;teamid
0;1;Eduardo Domínguez;4-2-3-1;1234
1;2;Eduardo Domínguez;4-3-1-2;1234
2;3;Eduardo Domínguez;4-2-3-1;1234
3;4;Eduardo Domínguez;4-2-3-1;1234
4;5;Eduardo Domínguez;4-3-1-2;1234
5;6;Eduardo Domínguez;4-2-3-1;1234
6;7;Eduardo Domínguez;4-2-3-1;1234
7;8;Claudio Graf;4-2-3-1;1234
8;9;Claudio Graf;4-2-3-1;1234
9;10;Claudio Graf;4-2-3-1;1234
10;11;Juan José Serrizuela;4-4-2;1234
11;12;Julio César Falcioni;4-4-2;1234
12;13;Julio César Falcioni;4-4-2;1234
13;14;Julio César Falcioni;4-3-3;1234
14;15;Julio César Falcioni;4-3-3;1234
15;16;Julio César Falcioni;4-3-3;1234
16;17;Julio César Falcioni;4-3-3;1234
17;18;Julio César Falcioni;4-4-2;1234
18;19;Julio César Falcioni;4-4-2;1234
19;20;Julio César Falcioni;4-2-3-1;1234
20;21;Julio César Falcioni;4-2-3-1;1234
21;22;Julio César Falcioni;4-4-2;1234
22;23;Julio César Falcioni;4-2-3-1;1234
23;24;Julio César Falcioni;4-4-2;1234
24;25;Julio César Falcioni;4-3-3;1234
25;26;Julio César Falcioni;4-2-3-1;1234
26;27;Julio César Falcioni;5-3-2;1234
