;jor;coach;system;teamid
0;1;Iñigo Vélez;5-3-2;16575
1;2;Iñigo Vélez;5-3-2;16575
2;3;Iñigo Vélez;3-5-2;16575
3;4;Iñigo Vélez;5-3-2;16575
4;5;Iñigo Vélez;3-5-2;16575
5;6;Iñigo Vélez;3-5-2;16575
6;7;Iñigo Vélez;3-5-2;16575
7;8;Iñigo Vélez;3-5-2;16575
8;9;Iñigo Vélez;3-5-2;16575
9;10;Iñigo Vélez;5-3-2;16575
10;11;Iñigo Vélez;5-3-2;16575
11;12;Iñigo Vélez;5-3-2;16575
12;13;Iñigo Vélez;5-3-2;16575
13;14;Iñigo Vélez;5-3-2;16575
14;15;Iñigo Vélez;5-4-1;16575
15;16;Iñigo Vélez;5-3-2;16575
16;17;Iñigo Vélez;3-4-3;16575
17;18;Iñigo Vélez;5-3-2;16575
18;19;Iñigo Vélez;5-3-2;16575
19;20;Iñigo Vélez;3-5-2;16575
20;21;Iñigo Vélez;5-3-2;16575
21;22;Iñigo Vélez;5-3-2;16575
22;23;Iñigo Vélez;5-3-2;16575
23;24;Iñigo Vélez;5-3-2;16575
24;25;Iñigo Vélez;5-3-2;16575
25;26;Iñigo Vélez;5-3-2;16575
26;27;Iñigo Vélez;3-5-2;16575
27;28;Iñigo Vélez;3-5-2;16575
28;29;Iñigo Vélez;3-5-2;16575
29;30;Iñigo Vélez;3-1-4-2;16575
30;31;Haritz Mújika;3-5-2;16575
31;32;Haritz Mújika;5-3-2;16575
32;33;Haritz Mújika;5-3-2;16575
33;34;Haritz Mújika;5-3-2;16575
34;35;Haritz Mújika;5-4-1;16575
35;36;Haritz Mújika;5-3-2;16575
36;37;Haritz Mújika;5-3-2;16575
37;38;Haritz Mújika;5-3-2;16575
38;39;Haritz Mújika;5-3-2;16575
39;40;Haritz Mújika;5-3-2;16575
40;41;Haritz Mújika;5-3-2;16575
41;42;Haritz Mújika;5-3-2;16575
