;jor;coach;system;teamid
0;1;Jozef Weber;4-2-3-1;13726
1;2;Jozef Weber;4-2-3-1;13726
2;3;Jozef Weber;5-4-1;13726
3;4;Jozef Weber;4-2-3-1;13726
4;5;Jozef Weber;5-4-1;13726
5;6;Jozef Weber;5-4-1;13726
6;7;Jan Baranek;4-1-4-1;13726
7;8;Jozef Weber;4-2-3-1;13726
8;9;Jozef Weber;5-4-1;13726
9;10;Jozef Weber;4-2-3-1;13726
10;11;Lubomir Vlk;3-4-3;13726
11;12;Bohumil Panik;4-1-4-1;13726
12;13;Bohumil Panik;3-4-3;13726
13;14;Bohumil Panik;3-4-3;13726
14;15;Bohumil Panik;4-4-1-1;13726
15;16;Bohumil Panik;4-1-4-1;13726
16;17;Bohumil Panik;4-2-3-1;13726
17;18;Bohumil Panik;4-2-3-1;13726
18;19;Bohumil Panik;4-1-4-1;13726
19;20;Bohumil Panik;4-2-3-1;13726
20;21;Bohumil Panik;4-2-3-1;13726
21;22;Bohumil Panik;3-4-3;13726
22;23;Bohumil Panik;4-2-3-1;13726
23;24;Bohumil Panik;4-1-4-1;13726
24;25;Bohumil Panik;4-2-3-1;13726
25;26;Bohumil Panik;4-2-3-1;13726
26;27;Bohumil Panik;4-2-3-1;13726
27;28;Bohumil Panik;4-2-3-1;13726
28;29;Bohumil Panik;4-2-3-1;13726
29;30;Bohumil Panik;4-2-3-1;13726
