;jor;coach;system;teamid
0;1;Razvan Lucescu;4-2-3-1;1091
1;2;Razvan Lucescu;4-3-3;1091
2;3;Razvan Lucescu;4-2-3-1;1091
3;4;Razvan Lucescu;4-3-3;1091
4;5;Razvan Lucescu;4-2-3-1;1091
5;6;Razvan Lucescu;4-2-3-1;1091
6;7;Razvan Lucescu;4-2-3-1;1091
7;8;Razvan Lucescu;4-2-3-1;1091
8;9;Razvan Lucescu;4-2-3-1;1091
9;10;Razvan Lucescu;4-2-3-1;1091
10;11;Razvan Lucescu;4-2-3-1;1091
11;12;Razvan Lucescu;4-2-3-1;1091
12;13;Razvan Lucescu;4-2-3-1;1091
13;14;Razvan Lucescu;4-2-3-1;1091
14;15;Razvan Lucescu;4-2-3-1;1091
15;16;Razvan Lucescu;4-2-3-1;1091
16;17;Razvan Lucescu;4-2-3-1;1091
17;18;Razvan Lucescu;4-2-3-1;1091
18;19;Razvan Lucescu;4-2-3-1;1091
19;20;Razvan Lucescu;4-2-3-1;1091
20;21;Razvan Lucescu;4-2-3-1;1091
21;22;Razvan Lucescu;4-2-3-1;1091
22;23;Razvan Lucescu;4-2-3-1;1091
23;24;Razvan Lucescu;4-2-3-1;1091
24;25;Razvan Lucescu;4-2-3-1;1091
25;26;Razvan Lucescu;4-2-3-1;1091
