;jor;coach;system;teamid
0;1;Grant McCann;4-2-3-1;3008
1;2;Grant McCann;4-2-3-1;3008
2;3;Grant McCann;4-2-3-1;3008
3;4;Grant McCann;4-2-3-1;3008
4;5;Grant McCann;4-2-3-1;3008
5;6;Grant McCann;4-2-3-1;3008
6;7;Grant McCann;4-2-3-1;3008
7;8;Grant McCann;4-2-3-1;3008
8;9;Grant McCann;4-3-3;3008
9;10;Grant McCann;4-2-3-1;3008
10;11;Grant McCann;3-5-2;3008
11;12;Grant McCann;4-2-3-1;3008
12;13;Grant McCann;4-2-3-1;3008
13;14;Grant McCann;4-2-3-1;3008
14;15;Grant McCann;4-4-2;3008
15;16;Grant McCann;4-2-3-1;3008
16;17;Grant McCann;4-2-3-1;3008
17;18;Grant McCann;3-4-1-2;3008
18;19;Grant McCann;3-4-1-2;3008
19;20;Grant McCann;3-4-1-2;3008
20;21;Grant McCann;3-4-1-2;3008
21;22;Grant McCann;3-4-1-2;3008
22;23;Grant McCann;3-5-2;3008
23;24;Grant McCann;3-4-1-2;3008
24;25;Shota Arveladze;4-3-3;3008
25;26;Grant McCann;3-4-2-1;3008
26;27;Grant McCann;3-5-2;3008
27;28;Grant McCann;3-4-2-1;3008
28;29;Shota Arveladze;3-4-2-1;3008
29;30;Shota Arveladze;3-4-2-1;3008
30;31;Shota Arveladze;5-3-2;3008
31;32;Shota Arveladze;4-2-3-1;3008
32;33;Shota Arveladze;4-2-3-1;3008
33;34;Shota Arveladze;4-2-3-1;3008
34;35;Shota Arveladze;3-4-2-1;3008
35;36;Shota Arveladze;3-4-2-1;3008
36;37;Shota Arveladze;3-4-2-1;3008
37;38;Shota Arveladze;3-4-2-1;3008
38;39;Shota Arveladze;3-4-2-1;3008
39;40;Shota Arveladze;3-4-2-1;3008
40;41;Shota Arveladze;3-4-2-1;3008
41;42;Shota Arveladze;5-4-1;3008
42;43;Shota Arveladze;4-2-3-1;3008
43;44;Shota Arveladze;3-4-2-1;3008
44;45;Shota Arveladze;3-4-3;3008
45;46;Shota Arveladze;3-4-2-1;3008
