;jor;coach;system;teamid
0;1;Robbie Neilson;3-4-3;43
1;2;Robbie Neilson;3-4-3;43
2;3;Robbie Neilson;3-4-3;43
3;4;Robbie Neilson;3-4-3;43
4;5;Robbie Neilson;3-4-3;43
5;6;Robbie Neilson;3-4-1-2;43
6;7;Robbie Neilson;3-4-3;43
7;8;Robbie Neilson;3-4-3;43
8;9;Robbie Neilson;5-4-1;43
9;10;Robbie Neilson;3-4-3;43
10;11;Robbie Neilson;3-4-3;43
11;12;Robbie Neilson;3-4-3;43
12;13;Robbie Neilson;3-4-3;43
13;14;Robbie Neilson;3-4-3;43
14;15;Robbie Neilson;3-4-3;43
15;16;Robbie Neilson;4-2-3-1;43
16;17;Robbie Neilson;3-4-3;43
17;18;Robbie Neilson;4-2-3-1;43
18;19;Robbie Neilson;3-4-3;43
19;20;Robbie Neilson;3-4-3;43
20;21;Robbie Neilson;3-4-3;43
21;22;Robbie Neilson;3-4-1-2;43
22;23;Robbie Neilson;3-4-3;43
23;24;Robbie Neilson;3-4-1-2;43
24;25;Robbie Neilson;3-4-3;43
25;26;Robbie Neilson;3-4-2-1;43
26;27;Robbie Neilson;3-4-3;43
27;28;Robbie Neilson;4-2-3-1;43
28;29;Robbie Neilson;4-2-3-1;43
29;30;Robbie Neilson;4-2-3-1;43
30;31;Robbie Neilson;4-2-3-1;43
31;32;Robbie Neilson;4-2-3-1;43
32;33;Robbie Neilson;5-4-1;43
