;jor;coach;system;teamid
0;1;Dorival Júnior;4-3-3;2029
1;2;Dorival Júnior;4-3-3;2029
2;3;Dorival Júnior;4-3-3;2029
3;4;Dorival Júnior;4-3-3;2029
4;5;Dorival Júnior;4-2-3-1;2029
5;6;Dorival Júnior;4-2-3-1;2029
6;7;Dorival Júnior;4-3-3;2029
7;8;Dorival Júnior;4-3-3;2029
8;9;Dorival Júnior;4-2-3-1;2029
9;10;Dorival Júnior;4-3-3;2029
10;11;Marquinhos Santos;4-3-3;2029
11;12;Marquinhos Santos;4-3-3;2029
12;13;Marquinhos Santos;4-3-3;2029
13;14;Marquinhos Santos;4-3-3;2029
14;15;Marquinhos Santos;4-2-3-1;2029
15;16;Marquinhos Santos;4-2-3-1;2029
16;17;Marquinhos Santos;4-2-3-1;2029
17;18;Marquinhos Santos;4-2-3-1;2029
18;19;Marquinhos Santos;4-2-3-1;2029
19;20;Marquinhos Santos;4-2-3-1;2029
20;21;Marquinhos Santos;4-2-3-1;2029
21;22;Marquinhos Santos;4-2-3-1;2029
22;23;Juca;4-2-3-1;2029
23;24;Juca;4-2-3-1;2029
24;25;Lucho González;4-2-3-1;2029
25;26;Lucho González;4-2-3-1;2029
26;27;Lucho González;4-2-3-1;2029
27;28;Lucho González;4-2-3-1;2029
28;29;Lucho González;4-3-3;2029
29;30;Lucho González;3-4-1-2;2029
30;31;Lucho González;4-3-3;2029
31;32;Lucho González;3-4-3;2029
32;33;Lucho González;3-4-2-1;2029
33;34;Lucho González;4-4-2;2029
34;35;Juca;4-2-3-1;2029
35;36;Juca;4-3-1-2;2029
36;37;Juca;4-2-3-1;2029
37;38;Juca;4-2-3-1;2029
