;jor;coach;system;teamid
0;1;Philippe Montanier;3-4-2-1;415
1;2;Philippe Montanier;3-5-2;415
2;3;Philippe Montanier;3-4-2-1;415
3;4;Philippe Montanier;4-3-3;415
4;5;Philippe Montanier;4-3-3;415
5;6;Philippe Montanier;4-3-3;415
6;7;Philippe Montanier;4-3-3;415
7;8;Philippe Montanier;4-4-2;415
8;9;Philippe Montanier;4-3-1-2;415
9;10;Philippe Montanier;4-4-2;415
10;11;Philippe Montanier;4-3-1-2;415
11;12;Philippe Montanier;4-2-3-1;415
12;13;Philippe Montanier;4-2-3-1;415
13;14;Philippe Montanier;4-2-3-1;415
14;15;Philippe Montanier;4-3-3;415
15;16;Philippe Montanier;4-3-3;415
16;17;Philippe Montanier;4-2-3-1;415
17;18;Philippe Montanier;3-4-2-1;415
18;19;Philippe Montanier;4-1-4-1;415
19;20;Philippe Montanier;4-3-3;415
20;21;Philippe Montanier;4-3-3;415
21;22;Philippe Montanier;4-2-3-1;415
22;23;Philippe Montanier;4-3-3;415
23;24;Philippe Montanier;4-3-3;415
24;25;Philippe Montanier;4-3-3;415
25;26;Philippe Montanier;4-3-3;415
26;27;Philippe Montanier;4-3-3;415
27;28;Philippe Montanier;4-3-3;415
28;29;Philippe Montanier;4-3-3;415
29;30;Philippe Montanier;4-3-3;415
30;31;Philippe Montanier;4-3-3;415
31;32;Philippe Montanier;4-3-3;415
32;33;Philippe Montanier;4-3-3;415
33;34;Philippe Montanier;4-3-3;415
34;35;Philippe Montanier;4-3-3;415
35;36;Philippe Montanier;4-3-3;415
36;37;Philippe Montanier;4-3-3;415
37;38;Philippe Montanier;4-2-3-1;415
