;jor;coach;system;teamid
0;1;Pepe Mel;4-1-4-1;472
1;2;Pepe Mel;5-4-1;472
2;3;Pepe Mel;4-1-4-1;472
3;4;Pepe Mel;4-1-4-1;472
4;5;Pepe Mel;4-2-3-1;472
5;6;Pepe Mel;4-2-3-1;472
6;7;Pepe Mel;4-4-2;472
7;8;Pepe Mel;4-2-3-1;472
8;9;Pepe Mel;4-2-3-1;472
9;10;Pepe Mel;4-2-3-1;472
10;11;Pepe Mel;4-4-2;472
11;12;Pepe Mel;4-2-3-1;472
12;13;Pepe Mel;4-2-3-1;472
13;14;Pepe Mel;4-2-3-1;472
14;15;Pepe Mel;4-2-3-1;472
15;16;Pepe Mel;4-4-1-1;472
16;17;Pepe Mel;4-2-3-1;472
17;18;Pepe Mel;4-1-4-1;472
18;19;Pepe Mel;4-4-2;472
19;20;Pepe Mel;4-4-2;472
20;21;Pepe Mel;4-4-2;472
21;22;Pepe Mel;4-4-2;472
22;23;Pepe Mel;4-4-2;472
23;24;Pepe Mel;4-4-2;472
24;25;Francisco Javier García Pimienta;4-2-3-1;472
25;26;Francisco Javier García Pimienta;4-3-3;472
26;27;Francisco Javier García Pimienta;4-2-3-1;472
27;28;Francisco Javier García Pimienta;4-3-3;472
28;29;Francisco Javier García Pimienta;4-3-3;472
29;30;Francisco Javier García Pimienta;4-1-4-1;472
30;31;Francisco Javier García Pimienta;4-1-4-1;472
31;32;Francisco Javier García Pimienta;4-3-3;472
32;33;Francisco Javier García Pimienta;4-1-4-1;472
33;34;Francisco Javier García Pimienta;4-3-3;472
34;35;Francisco Javier García Pimienta;4-2-3-1;472
35;36;Francisco Javier García Pimienta;4-2-3-1;472
36;37;Francisco Javier García Pimienta;4-1-4-1;472
37;38;Francisco Javier García Pimienta;4-1-4-1;472
38;39;Francisco Javier García Pimienta;4-5-1;472
39;40;Francisco Javier García Pimienta;4-1-4-1;472
40;41;Francisco Javier García Pimienta;4-3-3;472
41;42;Francisco Javier García Pimienta;4-1-4-1;472
