;jor;coach;system;teamid
0;1;Rubén Albés;4-3-3;11000
1;2;Rubén Albés;5-4-1;11000
2;3;Rubén Albés;4-3-3;11000
3;4;Rubén Albés;4-3-3;11000
4;5;Rubén Albés;4-3-3;11000
5;6;Rubén Albés;4-3-3;11000
6;7;Rubén Albés;4-3-3;11000
7;8;Rubén Albés;4-1-4-1;11000
8;9;Rubén Albés;4-1-4-1;11000
9;10;Rubén Albés;4-3-3;11000
10;11;Rubén Albés;4-1-4-1;11000
11;12;Rubén Albés;4-3-3;11000
12;13;Rubén Albés;4-1-4-1;11000
13;14;Rubén Albés;4-3-3;11000
14;15;Rubén Albés;4-3-3;11000
15;16;Rubén Albés;4-3-3;11000
16;17;Rubén Albés;5-4-1;11000
17;18;Rubén Albés;4-3-3;11000
18;19;Rubén Albés;4-1-4-1;11000
19;20;Rubén Albés;4-1-4-1;11000
20;21;Rubén Albés;4-1-4-1;11000
21;22;Rubén Albés;4-1-4-1;11000
22;23;Rubén Albés;4-1-4-1;11000
23;24;Rubén Albés;4-3-3;11000
24;25;Rubén Albés;4-3-3;11000
25;26;Rubén Albés;4-3-3;11000
26;27;Rubén Albés;4-3-3;11000
27;28;Rubén Albés;4-3-3;11000
28;29;Rubén Albés;4-1-3-2;11000
29;30;Rubén Albés;4-3-3;11000
30;31;Rubén Albés;5-3-2;11000
31;32;Rubén Albés;4-3-3;11000
32;33;Rubén Albés;4-1-3-2;11000
33;34;Rubén Albés;4-3-3;11000
34;35;Rubén Albés;4-1-4-1;11000
35;36;Rubén Albés;4-3-3;11000
36;37;Rubén Albés;4-3-3;11000
37;38;Rubén Albés;4-3-3;11000
38;39;Rubén Albés;4-3-3;11000
39;40;Rubén Albés;4-3-3;11000
40;41;Rubén Albés;4-3-3;11000
41;42;Rubén Albés;4-3-3;11000
