;jor;coach;system;teamid
0;1;Olivier Pantaloni;4-4-2;1147
1;2;Olivier Pantaloni;4-4-2;1147
2;3;Olivier Pantaloni;4-4-2;1147
3;4;Olivier Pantaloni;3-5-2;1147
4;5;Olivier Pantaloni;4-4-2;1147
5;6;Olivier Pantaloni;4-4-2;1147
6;7;Olivier Pantaloni;4-4-2;1147
7;8;Olivier Pantaloni;4-4-2;1147
8;9;Olivier Pantaloni;4-4-2;1147
9;10;Olivier Pantaloni;4-4-2;1147
10;11;Olivier Pantaloni;4-4-2;1147
11;12;Olivier Pantaloni;4-4-2;1147
12;13;Olivier Pantaloni;4-4-2;1147
13;14;Olivier Pantaloni;4-4-2;1147
14;15;Olivier Pantaloni;4-4-2;1147
15;16;Olivier Pantaloni;4-4-2;1147
16;17;Olivier Pantaloni;4-4-2;1147
17;18;Olivier Pantaloni;4-4-2;1147
18;19;Olivier Pantaloni;4-4-2;1147
19;20;Olivier Pantaloni;4-4-2;1147
20;21;Olivier Pantaloni;4-4-2;1147
21;22;Olivier Pantaloni;4-4-2;1147
22;23;Olivier Pantaloni;4-4-2;1147
23;24;Olivier Pantaloni;4-4-2;1147
24;25;Olivier Pantaloni;4-4-2;1147
25;26;Olivier Pantaloni;4-4-2;1147
26;27;Olivier Pantaloni;4-4-2;1147
27;28;Olivier Pantaloni;4-4-2;1147
28;29;Olivier Pantaloni;4-4-2;1147
29;30;Olivier Pantaloni;4-4-2;1147
30;31;Olivier Pantaloni;4-4-2;1147
31;32;Olivier Pantaloni;4-4-2;1147
32;33;Olivier Pantaloni;4-4-2;1147
33;34;Olivier Pantaloni;4-4-2;1147
34;35;Olivier Pantaloni;4-4-2;1147
35;36;Olivier Pantaloni;4-4-2;1147
36;37;Olivier Pantaloni;4-4-2;1147
37;38;Olivier Pantaloni;4-4-2;1147
