;jor;coach;system;teamid
0;1;Ilian Iliev;4-2-3-1;967
1;2;Ilian Iliev;4-2-3-1;967
2;3;Ilian Iliev;4-2-3-1;967
3;4;Ilian Iliev;4-2-3-1;967
4;5;Ilian Iliev;4-2-3-1;967
5;6;Ilian Iliev;4-2-3-1;967
6;7;Ilian Iliev;5-4-1;967
7;8;Ilian Iliev;4-2-3-1;967
8;9;Ilian Iliev;4-4-1-1;967
9;10;Ilian Iliev;4-1-4-1;967
10;11;Ilian Iliev;4-2-3-1;967
11;12;Ilian Iliev;4-2-3-1;967
12;13;Ilian Iliev;4-4-2;967
13;14;Ilian Iliev;4-4-2;967
14;15;Ilian Iliev;4-2-3-1;967
15;16;Ilian Iliev;4-2-3-1;967
16;17;Ilian Iliev;4-2-3-1;967
17;18;Ilian Iliev;4-2-3-1;967
18;19;Ilian Iliev;4-2-3-1;967
19;20;Ilian Iliev;4-2-3-1;967
20;21;Ilian Iliev;4-2-3-1;967
21;22;Ilian Iliev;4-2-3-1;967
22;23;Ilian Iliev;4-2-3-1;967
23;24;Ilian Iliev;4-2-3-1;967
24;25;Ilian Iliev;4-2-3-1;967
25;26;Ilian Iliev;4-2-3-1;967
