;jor;coach;system;teamid
0;1;Ricardo Zielinski;4-1-3-2;288
1;2;Ricardo Zielinski;4-4-2;288
2;3;Ricardo Zielinski;4-4-2;288
3;4;Ricardo Zielinski;4-4-2;288
4;5;Ricardo Zielinski;4-1-3-2;288
5;6;Ricardo Zielinski;4-4-2;288
6;7;Ricardo Zielinski;5-4-1;288
7;8;Ricardo Zielinski;4-4-2;288
8;9;Ricardo Zielinski;4-4-2;288
9;10;Ricardo Zielinski;4-2-3-1;288
10;11;Ricardo Zielinski;5-4-1;288
11;12;Ricardo Zielinski;4-2-3-1;288
12;13;Ricardo Zielinski;3-4-3;288
13;14;Ricardo Zielinski;5-4-1;288
14;15;Ricardo Zielinski;4-4-2;288
15;16;Ricardo Zielinski;3-4-1-2;288
16;17;Ricardo Zielinski;5-3-2;288
17;18;Ricardo Zielinski;4-4-2;288
18;19;Ricardo Zielinski;4-4-2;288
19;20;Ricardo Zielinski;4-4-2;288
20;21;Ricardo Zielinski;4-4-2;288
21;22;Ricardo Zielinski;4-4-2;288
22;23;Pablo Quattrocchi;4-3-3;288
23;24;Pablo Quattrocchi;4-3-3;288
24;25;Pablo Quattrocchi;4-4-2;288
25;26;Pablo Quattrocchi;4-4-2;288
26;27;Pablo Quattrocchi;4-3-1-2;288
