;jor;coach;system;teamid
0;1;Simon Rozman;4-1-4-1;790
1;2;Simon Rozman;4-1-4-1;790
2;3;Simon Rozman;4-2-3-1;790
3;4;Simon Rozman;4-3-3;790
4;5;Simon Rozman;4-3-3;790
5;6;Simon Rozman;4-3-3;790
6;7;Simon Rozman;4-3-3;790
7;8;Simon Rozman;4-2-3-1;790
8;9;Simon Rozman;3-5-2;790
9;10;Radovan Karanovic;4-2-3-1;790
10;11;Radovan Karanovic;4-2-3-1;790
11;12;Radovan Karanovic;4-2-3-1;790
12;13;Radovan Karanovic;4-2-3-1;790
13;14;Radovan Karanovic;4-2-3-1;790
14;15;Radovan Karanovic;4-2-3-1;790
15;16;Radovan Karanovic;4-4-2;790
16;17;Radovan Karanovic;4-4-2;790
17;18;Radovan Karanovic;4-4-2;790
18;19;Radovan Karanovic;4-2-3-1;790
19;20;Radovan Karanovic;4-2-3-1;790
20;21;Radovan Karanovic;4-2-3-1;790
21;22;Radovan Karanovic;4-2-3-1;790
22;23;Radovan Karanovic;4-2-3-1;790
23;24;Radovan Karanovic;4-2-3-1;790
24;25;Radovan Karanovic;4-2-3-1;790
25;26;Radovan Karanovic;4-2-3-1;790
26;27;Radovan Karanovic;4-2-3-1;790
27;28;Radovan Karanovic;5-3-2;790
28;29;Radovan Karanovic;4-2-3-1;790
29;30;Radovan Karanovic;4-2-3-1;790
30;31;Radovan Karanovic;4-2-3-1;790
31;32;Radovan Karanovic;4-2-3-1;790
32;33;Radovan Karanovic;4-2-3-1;790
33;34;Radovan Karanovic;4-2-3-1;790
34;35;Radovan Karanovic;4-2-3-1;790
35;36;Radovan Karanovic;4-2-3-1;790
