;jor;coach;system;teamid
0;1;Valeriy Karpin;4-1-4-1;1083
1;2;Valeriy Karpin;4-1-4-1;1083
2;3;Yuri Semin;4-1-4-1;1083
3;4;Yuri Semin;4-3-3;1083
4;5;Yuri Semin;3-5-2;1083
5;6;Yuri Semin;3-5-2;1083
6;7;Yuri Semin;3-5-2;1083
7;8;Yuri Semin;3-5-2;1083
8;9;Zaur Tedeev;3-5-2;1083
9;10;Zaur Tedeev;4-3-3;1083
10;11;Zaur Tedeev;4-3-3;1083
11;12;Zaur Tedeev;4-3-3;1083
12;13;Vitaliy Kafanov;4-1-4-1;1083
13;14;Vitaliy Kafanov;4-1-4-1;1083
14;15;Vitaliy Kafanov;4-1-4-1;1083
15;16;Vitaliy Kafanov;4-3-3;1083
16;17;Vitaliy Kafanov;4-3-3;1083
17;18;Vitaliy Kafanov;4-3-3;1083
18;19;Valeriy Karpin;4-3-3;1083
19;20;Vitaliy Kafanov;4-3-3;1083
20;21;Valeriy Karpin;4-3-3;1083
21;22;Valeriy Karpin;4-3-3;1083
22;23;Valeriy Karpin;4-3-3;1083
23;24;Valeriy Karpin;4-3-3;1083
24;25;Valeriy Karpin;4-3-3;1083
25;26;Valeriy Karpin;4-3-3;1083
26;27;Valeriy Karpin;4-3-3;1083
27;28;Valeriy Karpin;4-3-3;1083
28;29;Valeriy Karpin;4-3-3;1083
29;30;Valeriy Karpin;5-4-1;1083
