;jor;coach;system;teamid
0;1;Geir Bakke;3-4-2-1;353
1;2;Geir Bakke;3-4-2-1;353
2;3;Geir Bakke;3-4-2-1;353
3;4;Geir Bakke;3-4-2-1;353
4;5;Geir Bakke;3-4-2-1;353
5;6;Geir Bakke;3-4-2-1;353
6;7;Geir Bakke;3-4-2-1;353
7;8;Geir Bakke;3-4-2-1;353
8;9;Geir Bakke;3-4-2-1;353
9;10;Geir Bakke;3-4-2-1;353
10;11;Geir Bakke;3-4-2-1;353
11;12;Geir Bakke;3-1-4-2;353
12;13;Geir Bakke;3-4-2-1;353
13;14;Geir Bakke;3-4-2-1;353
14;15;Geir Bakke;3-4-2-1;353
15;16;Geir Bakke;3-5-2;353
16;17;Geir Bakke;3-4-2-1;353
17;18;Geir Bakke;3-4-2-1;353
18;19;Geir Bakke;3-4-2-1;353
19;20;Geir Bakke;3-4-2-1;353
20;21;Geir Bakke;3-4-2-1;353
21;22;Geir Bakke;3-4-2-1;353
22;23;Geir Bakke;3-4-2-1;353
23;24;Geir Bakke;3-4-2-1;353
24;25;Geir Bakke;3-4-2-1;353
25;26;Geir Bakke;3-4-2-1;353
26;27;Geir Bakke;3-4-2-1;353
27;28;Geir Bakke;3-4-2-1;353
28;29;Geir Bakke;3-4-2-1;353
29;30;Geir Bakke;4-3-1-2;353
