;jor;coach;system;teamid
0;1;Julio Velázquez;4-2-3-1;1301
1;2;Julio Velázquez;3-4-1-2;1301
2;3;Julio Velázquez;3-4-3;1301
3;4;Julio Velázquez;3-4-1-2;1301
4;5;Julio Velázquez;4-3-3;1301
5;6;Julio Velázquez;4-2-3-1;1301
6;7;Julio Velázquez;3-4-1-2;1301
7;8;Julio Velázquez;4-2-3-1;1301
8;9;Julio Velázquez;4-1-4-1;1301
9;10;Julio Velázquez;4-3-3;1301
10;11;Julio Velázquez;4-2-3-1;1301
11;12;Vasco Seabra;4-2-3-1;1301
12;13;Vasco Seabra;4-2-3-1;1301
13;14;Vasco Seabra;4-3-3;1301
14;15;Vasco Seabra;4-3-3;1301
15;16;Vasco Seabra;4-3-3;1301
16;17;Vasco Seabra;4-3-3;1301
17;18;Vasco Seabra;4-4-2;1301
18;19;Vasco Seabra;4-4-2;1301
19;20;Vasco Seabra;4-4-2;1301
20;21;Vasco Seabra;4-4-2;1301
21;22;Vasco Seabra;4-4-2;1301
22;23;Vasco Seabra;4-2-3-1;1301
23;24;Vasco Seabra;4-2-3-1;1301
24;25;Vasco Seabra;4-2-3-1;1301
25;26;Vasco Seabra;4-2-3-1;1301
26;27;Vasco Seabra;4-2-3-1;1301
27;28;Vasco Seabra;4-2-3-1;1301
28;29;Vasco Seabra;4-4-1-1;1301
29;30;Vasco Seabra;4-2-3-1;1301
30;31;Vasco Seabra;4-2-3-1;1301
31;32;Vasco Seabra;4-2-3-1;1301
32;33;Vasco Seabra;4-3-3;1301
33;34;Vasco Seabra;4-2-3-1;1301
