;jor;coach;system;teamid
0;1;Hakan Keles;4-1-4-1;11688
1;2;Hakan Keles;4-1-4-1;11688
2;3;Hakan Keles;4-1-4-1;11688
3;4;Hakan Keles;4-2-3-1;11688
4;5;Hakan Keles;4-2-3-1;11688
5;6;Hakan Keles;4-1-4-1;11688
6;7;Hakan Keles;4-2-3-1;11688
7;8;Hakan Keles;4-2-3-1;11688
8;9;Hakan Keles;4-2-3-1;11688
9;10;Hakan Keles;4-2-3-1;11688
10;11;Hakan Keles;4-2-3-1;11688
11;12;Hakan Keles;4-2-3-1;11688
12;13;Hakan Keles;4-2-3-1;11688
13;14;Hakan Keles;4-2-3-1;11688
14;15;Hakan Keles;4-2-3-1;11688
15;16;Hakan Keles;4-2-3-1;11688
16;17;Hakan Keles;4-2-3-1;11688
17;18;Hakan Keles;4-2-3-1;11688
18;19;Hakan Keles;4-2-3-1;11688
19;20;Hakan Keles;4-1-4-1;11688
20;21;Hakan Keles;4-2-3-1;11688
21;22;Hakan Keles;4-2-3-1;11688
22;23;Hakan Keles;4-2-3-1;11688
23;24;Hakan Keles;4-2-3-1;11688
24;25;Hakan Keles;4-2-3-1;11688
25;26;Hakan Keles;4-2-3-1;11688
26;27;Hakan Keles;4-1-4-1;11688
27;28;Hakan Keles;4-2-3-1;11688
28;29;Hakan Keles;4-2-3-1;11688
29;30;Hakan Keles;4-1-4-1;11688
30;31;Hakan Keles;4-1-4-1;11688
31;32;Hakan Keles;4-2-3-1;11688
32;33;Hakan Keles;4-2-3-1;11688
33;34;Hakan Keles;4-2-3-1;11688
34;35;Hakan Keles;4-2-3-1;11688
35;36;Hakan Keles;4-2-3-1;11688
36;37;Hakan Keles;4-2-3-1;11688
37;38;Hakan Keles;5-4-1;11688
