;jor;coach;system;teamid
0;1;Nuno Espírito Santo;4-3-3;148
1;2;Nuno Espírito Santo;4-3-3;148
2;3;Nuno Espírito Santo;4-3-3;148
3;4;Nuno Espírito Santo;4-3-2-1;148
4;5;Nuno Espírito Santo;4-3-1-2;148
5;6;Nuno Espírito Santo;4-3-3;148
6;7;Nuno Espírito Santo;4-2-3-1;148
7;8;Nuno Espírito Santo;4-2-3-1;148
8;9;Nuno Espírito Santo;4-2-3-1;148
9;10;Nuno Espírito Santo;4-2-3-1;148
10;11;Antonio Conte;3-4-3;148
11;12;Antonio Conte;3-4-3;148
12;13;Antonio Conte;3-4-2-1;148
13;14;Antonio Conte;3-4-3;148
14;15;Antonio Conte;3-4-3;148
15;16;Antonio Conte;3-4-3;148
16;17;Antonio Conte;3-5-2;148
17;18;Antonio Conte;3-5-2;148
18;19;Antonio Conte;3-4-3;148
19;20;Antonio Conte;3-4-2-1;148
20;21;Antonio Conte;3-4-3;148
21;22;Antonio Conte;3-4-3;148
22;23;Antonio Conte;4-4-2;148
23;24;Antonio Conte;3-4-3;148
24;25;Antonio Conte;3-4-3;148
25;26;Antonio Conte;3-4-2-1;148
26;27;Antonio Conte;3-4-3;148
27;28;Antonio Conte;3-4-3;148
28;29;Antonio Conte;3-4-3;148
29;30;Antonio Conte;3-4-3;148
30;31;Antonio Conte;3-4-3;148
31;32;Antonio Conte;3-4-3;148
32;33;Antonio Conte;3-4-3;148
33;34;Antonio Conte;3-4-3;148
34;35;Antonio Conte;3-4-3;148
35;36;Antonio Conte;5-4-1;148
36;37;Antonio Conte;5-4-1;148
37;38;Antonio Conte;3-4-2-1;148
