;jor;coach;system;teamid
0;1;Hein Vanhaezebrouck;3-4-1-2;157
1;2;Hein Vanhaezebrouck;3-4-1-2;157
2;3;Hein Vanhaezebrouck;3-4-1-2;157
3;4;Hein Vanhaezebrouck;3-5-2;157
4;5;Hein Vanhaezebrouck;3-4-3;157
5;6;Hein Vanhaezebrouck;5-3-2;157
6;7;Hein Vanhaezebrouck;3-4-1-2;157
7;8;Hein Vanhaezebrouck;3-4-1-2;157
8;9;Hein Vanhaezebrouck;3-4-1-2;157
9;10;Hein Vanhaezebrouck;3-4-1-2;157
10;11;Hein Vanhaezebrouck;3-4-1-2;157
11;12;Hein Vanhaezebrouck;3-4-1-2;157
12;13;Hein Vanhaezebrouck;3-4-1-2;157
13;14;Hein Vanhaezebrouck;3-4-1-2;157
14;15;Hein Vanhaezebrouck;3-4-1-2;157
15;16;Hein Vanhaezebrouck;3-4-1-2;157
16;17;Hein Vanhaezebrouck;3-4-1-2;157
17;18;Hein Vanhaezebrouck;3-4-1-2;157
18;19;Hein Vanhaezebrouck;3-4-1-2;157
19;20;Hein Vanhaezebrouck;3-4-1-2;157
20;21;Hein Vanhaezebrouck;3-4-1-2;157
21;22;Hein Vanhaezebrouck;3-4-1-2;157
22;23;Hein Vanhaezebrouck;3-5-2;157
23;24;Hein Vanhaezebrouck;3-4-3;157
24;25;Hein Vanhaezebrouck;3-4-1-2;157
25;26;Hein Vanhaezebrouck;3-4-1-2;157
26;27;Hein Vanhaezebrouck;3-4-1-2;157
27;28;Hein Vanhaezebrouck;3-5-2;157
28;29;Hein Vanhaezebrouck;3-4-1-2;157
29;30;Hein Vanhaezebrouck;3-5-2;157
30;31;Hein Vanhaezebrouck;3-4-1-2;157
31;32;Hein Vanhaezebrouck;3-5-2;157
32;33;Hein Vanhaezebrouck;3-4-1-2;157
33;34;Hein Vanhaezebrouck;3-4-1-2;157
