;jor;coach;system;teamid
0;1;László Balint;4-2-3-1;952
1;2;László Balint;4-4-2;952
2;3;László Balint;4-4-2;952
3;4;László Balint;4-4-2;952
4;5;László Balint;4-4-2;952
5;6;László Balint;4-4-2;952
6;7;László Balint;4-2-3-1;952
7;8;László Balint;4-2-3-1;952
8;9;László Balint;4-2-3-1;952
9;10;László Balint;4-2-3-1;952
10;11;László Balint;4-2-3-1;952
11;12;László Balint;4-2-3-1;952
12;13;László Balint;4-5-1;952
13;14;László Balint;4-2-3-1;952
14;15;László Balint;4-2-3-1;952
15;16;László Balint;4-2-3-1;952
16;17;László Balint;4-4-1-1;952
17;18;László Balint;4-2-3-1;952
18;19;László Balint;4-2-3-1;952
19;20;László Balint;4-2-3-1;952
20;21;László Balint;4-2-3-1;952
21;22;László Balint;4-2-3-1;952
22;23;László Balint;4-2-3-1;952
23;24;Ionut Badea;4-1-4-1;952
24;25;Ionut Badea;4-2-3-1;952
25;26;Ionut Badea;4-2-3-1;952
26;27;Ionut Badea;4-2-3-1;952
27;28;Ionut Badea;4-1-4-1;952
28;29;Ionut Badea;4-3-3;952
29;30;Ionut Badea;4-2-3-1;952
