;jor;coach;system;teamid
0;1;Christian Eichner;4-3-3;48
1;2;Christian Eichner;4-3-3;48
2;3;Christian Eichner;4-3-3;48
3;4;Christian Eichner;4-3-3;48
4;5;Christian Eichner;4-3-3;48
5;6;Christian Eichner;4-3-3;48
6;7;Christian Eichner;4-1-4-1;48
7;8;Christian Eichner;4-1-4-1;48
8;9;Christian Eichner;4-1-4-1;48
9;10;Christian Eichner;4-3-3;48
10;11;Christian Eichner;4-2-3-1;48
11;12;Christian Eichner;4-1-4-1;48
12;13;Christian Eichner;4-3-3;48
13;14;Christian Eichner;4-3-3;48
14;15;Christian Eichner;4-3-3;48
15;16;Christian Eichner;4-3-3;48
16;17;Christian Eichner;4-3-3;48
17;18;Christian Eichner;4-3-3;48
18;19;Christian Eichner;4-4-2;48
19;20;Christian Eichner;4-3-3;48
20;21;Christian Eichner;4-3-3;48
21;22;Christian Eichner;4-3-3;48
22;23;Christian Eichner;4-3-3;48
23;24;Christian Eichner;4-3-3;48
24;25;Christian Eichner;4-3-3;48
25;26;Christian Eichner;4-3-3;48
26;27;Christian Eichner;4-1-4-1;48
27;28;Christian Eichner;4-3-3;48
28;29;Christian Eichner;4-1-4-1;48
29;30;Christian Eichner;4-3-3;48
30;31;Christian Eichner;4-3-3;48
31;32;Christian Eichner;4-3-3;48
32;33;Christian Eichner;4-3-3;48
33;34;Christian Eichner;4-4-2;48
