;jor;coach;system;teamid
0;1;Dusan Djordjevic;4-2-3-1;6621
1;2;Sasa Ilic;4-4-2;6621
2;3;Dusan Djordjevic;4-2-3-1;6621
3;4;Dusan Djordjevic;4-2-3-1;6621
4;5;Pavle Delibasic;4-2-3-1;6621
5;6;Sasa Ilic;4-2-3-1;6621
6;7;Sasa Ilic;4-2-3-1;6621
7;8;Sasa Ilic;4-2-3-1;6621
8;9;Sasa Ilic;4-2-3-1;6621
9;10;Sasa Ilic;4-3-3;6621
10;11;Sasa Ilic;4-2-3-1;6621
11;12;Sasa Ilic;4-2-3-1;6621
12;13;Sasa Ilic;4-3-3;6621
13;14;Sasa Ilic;4-3-3;6621
14;15;Sasa Ilic;4-2-3-1;6621
15;16;Sasa Ilic;4-2-3-1;6621
16;17;Sasa Ilic;4-3-3;6621
17;18;Sasa Ilic;4-3-3;6621
18;19;Sasa Ilic;4-1-4-1;6621
19;20;Sasa Ilic;4-3-3;6621
20;21;Sasa Ilic;4-3-3;6621
21;22;Sasa Ilic;4-3-3;6621
22;23;Sasa Ilic;4-3-3;6621
23;24;Sasa Ilic;4-3-3;6621
24;25;Sasa Ilic;4-3-3;6621
25;26;Sasa Ilic;4-3-3;6621
26;27;Sasa Ilic;4-3-3;6621
27;28;Sasa Ilic;4-3-3;6621
28;29;Sasa Ilic;4-3-3;6621
29;30;Sasa Ilic;4-3-3;6621
